step,environment,gps_error,rtk_error,ekf_error,recovery_active
998,URBAN,2.257791411809031,0.6201263804282267,0.3420327887981885,0
999,URBAN,2.3988108648546356,0.5644329223266008,0.387007488757956,0
1000,URBAN,6.719310690103188,0.5350463741264696,0.30627317348545896,0
1001,URBAN,3.2279464681905883,0.8796303159590624,0.2141906668888018,0
1002,URBAN,4.620847144330049,0.5021070057660724,0.15825531948401395,0
1003,URBAN,13.325721495250807,0.4718662438892342,0.233520112206572,0
1004,URBAN,3.064853293924622,1.3974065371337554,0.3219716775677061,0
1005,URBAN,3.732362458345136,0.9722725823373779,0.4315696206837867,0
1006,URBAN,10.23048209278243,0.8154061075517788,0.516244946115906,0
1007,URBAN,4.018061091649921,1.7547412494899457,0.6675425427669679,0
1008,URBAN,4.71911601909372,0.7060406027021674,0.6954751552037509,0
1009,URBAN,14.355354981090631,1.72857590096764,0.8129021629701548,0
1010,URBAN,7.425061639233146,0.8892264687828249,0.6293732504918843,0
1011,URBAN,2.6461152383336355,0.35187994484750507,0.5682776700868276,0
1012,URBAN,4.069354440749801,0.5534631238118523,0.5377718594895489,0
1013,URBAN,7.9617834046499425,0.10342861586373094,0.49590883735600483,0
1014,URBAN,16.59781590072894,1.6472534840429238,0.24999530062207756,0
1015,URBAN,6.764654164589473,0.9882893958848202,0.33259964649237905,0
1016,URBAN,2.606136797300725,0.7066559489924539,0.3336461435792894,0
1017,URBAN,11.567386741732287,0.6822206738152998,0.2706286219470483,0
1018,URBAN,4.303540702318979,1.048389383599537,0.3886636525049181,0
1019,URBAN,11.693946026451155,1.3722463562543532,0.19961177690727064,0
1020,URBAN,4.040810293227787,0.8813114989480422,0.13672718872066633,0
1021,URBAN,7.224892221242513,0.7225758627824755,0.12106253666865054,0
1022,URBAN,6.454246836789469,0.3945052734819954,0.07360182413345157,0
1023,URBAN,4.092309500341252,1.237482420895944,0.22834370975365198,0
1024,URBAN,10.670500830966008,1.067939202904713,0.3327823407162957,0
1025,URBAN,8.538651432818083,1.3953337186967694,0.4058993526806083,0
1026,URBAN,5.515654213035131,1.197984844632084,0.29372192893296395,0
1027,URBAN,10.413920799465378,0.5184776659068111,0.2662942114822348,0
1028,URBAN,14.004052352450907,0.9669390501078098,0.16506436595454782,0
1029,URBAN,4.203684895976767,0.6410994855652961,0.2184891735585752,0
1030,URBAN,13.28086596205669,1.064072266241772,0.31078473774190085,0
1031,URBAN,8.39690278722067,1.5450630026424061,0.3304600266498753,0
1032,URBAN,13.235744711742464,0.7096201585850557,0.26105494433171117,0
1033,URBAN,7.068118866221724,1.3359436853619417,0.23411781318910624,0
1034,URBAN,6.001550705042046,2.3644018263831037,0.48261822051968295,0
1035,URBAN,9.099943094787449,0.4473409780537604,0.39593097299455937,0
1036,URBAN,4.925422276774992,1.0872821608805106,0.4044367647485846,0
1037,URBAN,7.647387925487221,0.8643378178248236,0.46949924308148117,0
1038,URBAN,14.10199857618595,0.7693924885482555,0.4134393485545904,0
1039,URBAN,11.473025963110425,0.39879976858565225,0.39613933847249944,0
1040,URBAN,9.235417436631266,1.2332157452224601,0.48919505239887,0
1041,URBAN,2.7746600275972524,0.5556980332728563,0.49883193969652695,0
1042,URBAN,2.0383464998613694,0.1662261997571365,0.4560951566807878,0
1043,URBAN,4.329332731021108,1.1457702253779207,0.30981045298267246,0
1044,URBAN,3.9227647920184694,1.5684906121442244,0.37383447686456095,0
1045,URBAN,13.96820906119579,1.960949942630728,0.5304206340814676,0
1046,URBAN,4.791799821556617,1.0379923673386724,0.4459676229770421,0
1047,URBAN,9.91257720515843,1.2542723128703437,0.4712889141395936,0
1048,URBAN,3.433510463791471,0.5392872964324179,0.3751346243970379,0
1049,URBAN,6.218453622623993,0.877683212922769,0.4291594966842161,0
1050,URBAN,4.218710926637173,0.6987744241844562,0.3087475817849395,0
1051,URBAN,3.1755978237016103,2.026348613145626,0.4480977449472305,0
1052,URBAN,7.997123784825958,1.396594833858248,0.4760652946743798,0
1053,URBAN,8.988639174008455,1.3140719626002455,0.29348961850861094,0
1054,URBAN,3.748882579950193,0.9873373290942389,0.2819841180426957,0
1055,URBAN,6.392447101742291,1.0600127860007655,0.38060867956471955,0
1056,URBAN,4.307905059494392,0.18540033154316654,0.37748536475761907,0
1057,URBAN,4.306546948123578,0.7271054281360785,0.43748358583523067,0
1058,URBAN,9.173636452992419,0.8984223161747451,0.5184542754194017,0
1059,URBAN,5.754284963420444,0.3096313702643842,0.4439932160907798,0
1060,URBAN,6.634447239275042,0.8820978840405842,0.5309990607905702,0
1061,URBAN,2.0964573406360283,1.0952415457937767,0.37279302980035517,0
1062,URBAN,3.35470574036656,1.3072713308079762,0.48667886823710765,0
1063,URBAN,5.847610859732069,1.025372842404501,0.5893537471707274,0
1064,URBAN,4.641439666060219,0.7483835291377595,0.5528775998549007,0
1065,URBAN,2.936221077172638,1.4332389342814906,0.701376845300672,0
1066,URBAN,9.611676527642325,0.2708295803799962,0.6734267891835288,0
1067,URBAN,4.109598442224201,1.5634494830870092,0.5266282391890437,0
1068,URBAN,6.553005261073007,0.8176515988604324,0.5439897579424092,0
1069,URBAN,1.3973588999963529,0.6348916455901649,0.49500008274870766,0
1070,URBAN,14.145473126210877,0.6309657945804801,0.5124671732710219,0
1071,URBAN,6.248468430073253,3.1246337781971247,0.49560459665169154,0
1072,URBAN,9.581168095137603,0.4161018104510893,0.505267393082152,0
1073,URBAN,2.773061226279138,1.7270493427625924,0.553537841538938,0
1074,URBAN,13.627581023210066,1.0225651119984278,0.4683650735102498,0
1075,URBAN,4.6272857835622405,0.9781911827032761,0.48567397586150335,0
1076,URBAN,10.18045336811483,1.1194134451087199,0.3526713050729814,0
1077,URBAN,12.244338308071821,0.5968685420893438,0.4226053487000308,0
1078,URBAN,5.155135578720663,1.261104283370738,0.5713528925735373,0
1079,URBAN,6.858206847324125,1.7857468574956232,0.6886968582518542,0
1080,URBAN,6.045917301155594,1.450954323227152,0.49250754346048703,0
1081,URBAN,5.840815062285154,0.7199693934386128,0.5666511918533734,0
1082,URBAN,2.654412660275375,0.6074259788515626,0.6279800168260375,0
1083,URBAN,2.9294812885864014,1.6603588510091973,0.6386543927185444,0
1084,URBAN,3.9168569427838023,0.9852468724254853,0.6147477828036797,0
1085,URBAN,4.369348272285641,0.509479753350514,0.6227202867951579,0
1086,URBAN,3.1611478174124645,1.5759783625417534,0.5310873333699826,0
1087,URBAN,7.485717950479236,1.3109808729217103,0.5008813009792282,0
1088,URBAN,1.6407614302136408,1.3038392175616957,0.39073903576983277,0
1089,URBAN,8.387520680666082,0.6459007028268391,0.3576802105883872,0
1090,URBAN,5.328589652937538,1.0129442818650924,0.4555819979876773,0
1091,URBAN,1.8649537879213505,1.1023987038969254,0.30529310335487053,0
1092,URBAN,4.0705977557119235,0.6334821625384707,0.37836960451777674,0
1093,URBAN,5.599690918618155,0.9309255198517054,0.48847682807134335,0
1094,URBAN,6.125203435256261,0.7887033224314002,0.43972352641270634,0
1095,URBAN,5.801575459487007,1.625157281757866,0.5825731825162158,0
1096,URBAN,10.808020172942975,0.2792109969872387,0.5496684346027435,0
1097,URBAN,0.5357085867159441,1.0341515857412242,0.39925211820867124,0
1098,URBAN,5.089879583969157,1.0219986643453278,0.3550799171218228,0
1099,URBAN,17.12471119595271,0.690431085010292,0.3859687843369407,0
1100,URBAN,1.566200325918417,1.0253454388074539,0.2852197989797231,0
1101,URBAN,6.377382127635907,1.1466689559776444,0.24062024200364354,0
1102,URBAN,6.006110118120203,0.3218306380017081,0.2177904169095363,0
1103,URBAN,7.2295259983795095,1.699912549534383,0.42987444892357535,0
1104,URBAN,4.608194882969,1.1194241738395807,0.502090809032402,0
1105,URBAN,4.7374980184541755,0.747522327468946,0.438354054034857,0
1106,URBAN,3.789663957754607,0.08096856767409792,0.4402982741713399,0
1107,URBAN,11.203727767646393,0.4839550040125591,0.369763950507124,0
1108,URBAN,7.1082169347983255,0.6773337313525927,0.4310912298208897,0
1109,URBAN,9.409016042811343,0.9548171061693441,0.5431596468410064,0
1110,URBAN,8.280706690556107,1.4159140017035776,0.6645157993702618,0
1111,URBAN,5.496865074615197,0.8591773504160537,0.5360570376116487,0
1112,URBAN,8.701038416527943,0.07904621593398149,0.5106399394378138,0
1113,URBAN,5.573126013990547,0.9261234631447778,0.4337556573613702,0
1114,URBAN,5.239587918678944,1.4651502693664256,0.24222215593574706,0
1115,URBAN,4.238942706847057,0.6628635173280164,0.17141798045399212,0
1116,URBAN,1.4920145540756604,0.8133181788975101,0.29167822737681615,0
1117,URBAN,4.11864639003778,0.43520587350328904,0.3022938553716077,0
1118,URBAN,4.227524440282461,0.8146627141856718,0.3110351684248614,0
1119,URBAN,6.475646335257448,0.9335566417271605,0.3612423458077948,0
1120,URBAN,5.151606340430859,0.9944621554619891,0.24331936609471844,0
1121,URBAN,6.423245235020103,1.2489158356146823,0.37960027466583296,0
1122,URBAN,3.779622858613458,3.424581263600187,0.4309298351641804,0
1123,URBAN,2.4687104660859163,0.641527481660071,0.4689429164855725,0
1124,URBAN,14.24568045134394,1.4915806955587445,0.5499629435923843,0
1125,URBAN,5.931859754365293,0.8207371880926303,0.48567339207167304,0
1126,URBAN,2.205456947348051,0.4445938840416831,0.46903289896447065,0
1127,URBAN,2.1430469162913326,0.5149607508031823,0.48537006353934964,0
1128,URBAN,9.518817698921426,0.5483463693119178,0.421412752453822,0
1129,URBAN,13.16759437583412,1.2056207839938953,0.5209193394358804,0
1130,URBAN,7.714849216637269,0.30569711163306146,0.5241020764619416,0
1131,URBAN,1.9786872179697004,1.119789403525051,0.6321120293541623,0
1132,URBAN,8.228738236927144,0.8472764167747524,0.5998837598552677,0
1133,URBAN,5.664851539998361,0.6129817488200294,0.6226478773185893,0
1134,URBAN,4.812983358056481,0.7808482339819113,0.6906205704113483,0
1135,URBAN,7.32722541028281,1.643664007680121,0.8441756157085601,0
1136,URBAN,4.2454206911668715,1.8117096310205916,0.8813235383950268,0
1137,URBAN,16.295526205069955,1.100612325635776,0.6673472387661451,0
1138,URBAN,1.5141082180906194,1.493074792130441,0.6608646802506855,0
1139,URBAN,7.752128206313671,0.6260481669407454,0.7010590694411256,0
1140,URBAN,6.002800570860676,1.18154904427268,0.5729388667034516,0
1141,URBAN,5.363135305741647,0.4601157794588278,0.6089643994844576,0
1142,URBAN,2.836819158418321,0.8211890231814236,0.6889911268666365,0
1143,URBAN,3.3060223705861596,2.131925334056985,0.9224322667683408,0
1144,URBAN,3.9719938232624163,2.0952215611687994,0.8195306139893568,0
1145,URBAN,5.3196233370857895,0.922685915400879,0.6889036596205999,0
1146,URBAN,7.137942447332832,0.7689439161655626,0.6981840415288761,0
1147,URBAN,2.2880942920841587,0.37761289044897695,0.6969681759122706,0
1148,URBAN,6.94746436963761,0.49793561694528815,0.6562428341996375,0
1149,URBAN,4.154286830515817,2.200719251485196,0.9138234372631555,0
1150,URBAN,7.935969586524668,0.6666934944839303,0.8164718363516082,0
1151,URBAN,4.543835248140838,1.5542622852851835,0.885514062977846,0
1152,URBAN,5.56454924203144,0.2639645895244784,0.8144929969817156,0
1153,URBAN,4.4669445055453085,0.9983684646388772,0.891320188709123,0
1154,URBAN,5.423781301617405,1.7126320868400988,0.66987254191398,0
1155,URBAN,3.86586747892701,1.0163728204675024,0.7630217513191442,0
1156,URBAN,5.1712483323821035,0.13055082996137699,0.7237000850183142,0
1157,URBAN,3.0592870964178323,1.0997947340679364,0.5365403275020261,0
1158,URBAN,5.302487568083057,0.27425437400388286,0.5403327070940888,0
1159,URBAN,6.363380155096354,1.3939576140554173,0.33505450869019293,0
1160,URBAN,6.985888892039578,1.9009419484844015,0.5810787590399342,0
1161,URBAN,2.385166210239787,1.2179394568788726,0.6404143986110509,0
1162,URBAN,7.709901177511807,0.5561978716264475,0.6484268577807449,0
1163,URBAN,9.707540467417529,2.168008707823256,0.5973115513690056,0
1164,URBAN,6.724167901464465,0.32352328651959933,0.5469557783992278,0
1165,URBAN,5.630064544953723,3.2903390318727186,0.4468255187082914,0
1166,URBAN,5.522572694387074,1.003027718997568,0.3380339439365447,0
1167,URBAN,1.2576829559560534,1.7640686719075398,0.10934461920021496,0
1168,URBAN,7.356770525843268,1.3312568130285716,0.23957355864561125,0
1169,URBAN,5.838464734751044,0.4267683931623242,0.1719069942776248,0
1170,URBAN,3.7390937921689984,0.6350469489163588,0.09692516941560016,0
1171,URBAN,1.7892074449970685,1.0193314570019414,0.24622680371862293,0
1172,URBAN,5.336430344057585,0.8092518904156106,0.2408866124066471,0
1173,URBAN,13.315885243137531,1.680020050587856,0.45786268655979856,0
1174,URBAN,4.461504650166241,1.8093273651844217,0.6080346431175134,0
1175,URBAN,9.996096111233506,0.9348669409087567,0.6879844786995729,0
1176,URBAN,1.2424330762131337,1.0663381741793265,0.5853396455170569,0
1177,URBAN,7.4590056592647835,1.0396832831791967,0.49997042147303633,0
1178,URBAN,3.955478962369579,0.9971134078718004,0.39946757179562975,0
1179,URBAN,2.9357303682414075,0.9761333386981266,0.31369019323812836,0
1180,URBAN,5.449499634837031,0.7092785618985573,0.35728506065696614,0
1181,URBAN,6.29327218784791,0.3390332509590882,0.4023739638239854,0
1182,URBAN,4.973400808547913,0.5949384392846863,0.4759089004759196,0
1183,URBAN,7.576700989649323,0.7676881221958509,0.37090741565639757,0
1184,URBAN,1.8092091953802527,0.1293840666407769,0.35899548121403857,0
1185,URBAN,3.9760849946928882,1.3310653268261647,0.5060901125142014,0
1186,URBAN,6.480096045024979,0.4507135423020834,0.4581913768110047,0
1187,URBAN,6.8698725642157115,1.7608816453506426,0.5469133040656204,0
1188,URBAN,6.723558323275297,0.349506179021894,0.525430483347562,0
1189,URBAN,5.618228950043733,0.8881386234718966,0.6076649864662547,0
1190,URBAN,2.7222339260701376,0.3572265297046757,0.6268545017091603,0
1191,URBAN,3.4879073982090953,1.6489446497207354,0.6990766165394554,0
1192,URBAN,6.963316856024694,1.349951929269742,0.5433524985511579,0
1193,URBAN,2.3631253265836425,0.7579318091925246,0.5712230464074359,0
1194,URBAN,5.3844434472916065,0.9476606644091927,0.6763477208257581,0
1195,URBAN,6.461316999471837,0.6122822577141833,0.5658624126026538,0
1196,URBAN,2.4635263174617275,0.9039561135839729,0.5685544340276322,0
1197,URBAN,2.2558396328699155,1.860019582558823,0.7915438129508426,0
1198,URBAN,8.481692864517983,0.8549215738570083,0.6543078238040826,0
1199,URBAN,4.956333096770504,1.6269726989356692,0.620658631412697,0
1200,URBAN,6.344189271610459,0.9831670442050948,0.5868988539397451,0
1201,URBAN,1.1383256901929704,2.659459886486385,0.534966643915803,0
1202,URBAN,3.181438587649898,0.7229292251539241,0.48882279356003616,0
1203,URBAN,9.945699786203615,0.573156877921316,0.517362678731736,0
1204,URBAN,2.8699010112163617,0.2250361788965005,0.47561106631809186,0
1205,URBAN,5.408691284534884,0.7039268760604918,0.4174834895661309,0
1206,URBAN,6.528728693185955,0.9319108468111343,0.45432171860486414,0
1207,URBAN,9.028486849330022,1.6970664117084298,0.5575120943152965,0
1208,URBAN,3.560266988508997,1.6948242579806685,0.38888628566403083,0
1209,URBAN,10.007102538480238,1.4241702666990093,0.4693284553423892,0
1210,URBAN,8.048611472574818,1.5098790825129897,0.5816538138382581,0
1211,URBAN,6.153414508954478,0.9156171122410024,0.6758073659619451,0
1212,URBAN,7.791304425497713,1.067158012218243,0.6611751406666099,0
1213,URBAN,1.8736456045084293,1.1219788033099864,0.7829561866575993,0
1214,URBAN,8.109428281988592,0.9674560750148593,0.773689342124881,0
1215,URBAN,7.512290740819328,0.7133864786814749,0.6474420206134448,0
1216,URBAN,5.7025499532758595,0.9823980994020923,0.5232045642493407,0
1217,URBAN,7.064409519520569,1.051004521261396,0.598171420968448,0
1218,URBAN,10.05716945443873,0.4983433450685528,0.5760828742059366,0
1219,URBAN,3.10232969744081,0.7659282307143065,0.5230486755776399,0
1220,URBAN,2.640772045737616,0.5646010508666666,0.43383022185613324,0
1221,URBAN,5.191871913879759,0.7412710825263474,0.5260764248443642,0
1222,URBAN,4.8448128781095505,1.0554361589555759,0.5676463220288431,0
1223,URBAN,8.669982115379545,1.1357691960174228,0.6680816702014382,0
1224,URBAN,7.109729100216518,1.1938244344103854,0.5791498356358576,0
1225,URBAN,12.948784122666776,0.9432938992406649,0.6680852847018312,0
1226,URBAN,8.695421808322498,1.1810048186087172,0.49510091117850097,0
1227,URBAN,5.618022978399648,2.165495522850187,0.1936840410917127,0
1228,URBAN,7.634969259228266,0.7877188401400713,0.31466099580957807,0
1229,URBAN,5.046393236710452,1.0811221513560871,0.42884136362554826,0
1230,URBAN,14.342112003624093,1.8012527121058486,0.2649587221544013,0
1231,URBAN,1.891280240305166,0.26712683412696353,0.26039831241187966,0
1232,URBAN,10.928566704622934,1.5029436698202667,0.22254979311044182,0
1233,URBAN,1.3389611982731944,1.2672884545121696,0.4069120434906594,0
1234,URBAN,0.42393482903095725,0.8035799464726204,0.40968605514908685,0
1235,URBAN,13.238948055432846,0.9465076457526643,0.34674016946470215,0
1236,URBAN,10.072678087703162,0.3592794089449715,0.36189011538789967,0
1237,URBAN,14.20451039937117,1.2144052673184331,0.5187092345358914,0
1238,URBAN,2.3406094244159674,0.36287608367181023,0.5436628343612497,0
1239,URBAN,1.3686703623612904,1.2740104415051028,0.4473041137161108,0
1240,URBAN,4.3315130300699884,1.1723253187881293,0.49574698798260736,0
1241,URBAN,2.065468392648371,0.5789604563414182,0.514883702863653,0
1242,URBAN,7.413195919987621,1.2666509707229625,0.6994354445064724,0
1243,URBAN,11.611280292989228,1.0415549070655357,1.0180795420993027,0
1244,URBAN,13.079972454812395,1.1237659085851774,1.0967307401160509,0
1245,URBAN,3.958310340401075,0.15975096026324295,1.3760119002842897,0
1246,URBAN,3.6258954964702514,0.9434381662105056,1.589771895198859,0
1247,URBAN,13.472478194847668,0.2918833454972084,1.889266013100109,0
1248,URBAN,8.995464181776933,0.7294163710655701,2.1847253679548024,0
1249,URBAN,8.113554796499846,1.4088209013646356,2.5634704417692644,0
1250,URBAN,3.890666658454465,1.1333212300767286,2.7968941670347847,0
1251,URBAN,7.8805882521294395,1.3907631652038694,3.1896396367502375,0
1252,URBAN,7.008847444710612,0.8549662185111015,3.2719578128659013,0
1253,URBAN,10.967073497056207,1.4887019576908305,3.605190366142311,0
1254,URBAN,6.379495217323678,0.7335817217688431,3.7728433362699128,0
1255,URBAN,5.485885247420533,1.1869280245678417,3.7147872933375274,0
1256,URBAN,9.313777806638798,0.7182672558677342,3.539834124558426,0
1257,URBAN,2.125034538555694,1.6526348957312151,3.6094899149813173,0
1258,URBAN,1.983540247258405,0.4228524399890867,3.405582863648244,0
1259,URBAN,5.375125554955382,1.9525366724530535,3.2819664754770446,0
1260,URBAN,16.13558901546747,1.5503711551612505,3.156526960424968,0
1261,URBAN,0.665849400931192,1.0460501514850271,2.7941809170991903,0
1262,URBAN,10.577444568971607,1.5717912507947638,2.7167205749155223,0
1263,URBAN,12.699484666249989,0.18923969882028255,2.6250080628723804,0
1264,URBAN,1.9514959006435788,0.26697754380616845,2.695796535085027,0
1265,URBAN,4.674726505881908,3.2279400409110117,2.8293924383188602,0
1266,URBAN,6.809428979671212,0.9932589342336788,2.7519312293188753,0
1267,URBAN,5.632198711700877,0.9149084537684588,2.8472552262995516,0
1268,URBAN,10.495355863599283,0.9016418069059797,2.834660179075251,0
1269,URBAN,6.307437624015277,0.85322420235544,2.5315991621820193,0
1270,URBAN,7.212113393869678,0.5216824286456665,2.354922991869316,0
1271,URBAN,6.9588872477249994,0.49890809544891596,2.196832421798629,0
1272,URBAN,5.435287336700673,0.6612818231427284,2.1415812730055506,0
1273,URBAN,3.194004157241024,1.5882633574564076,1.9588909241806232,0
1274,URBAN,14.997347143440173,0.4900786490948435,2.1565000381110626,0
1275,URBAN,3.8702506422611274,0.36358671426220146,2.3734495603993655,0
1276,URBAN,7.465420679863035,0.6517010461190407,2.5847944348601146,0
1277,URBAN,8.167232480408371,0.6168732234371854,2.538242413152644,0
1278,URBAN,5.786465234014229,0.8878330348360786,2.590516949115351,0
1279,URBAN,3.0734679643147853,1.0969043073840679,2.3790744913288755,0
1280,URBAN,5.3905466327588165,0.2481245519385061,2.2258910007252726,0
1281,URBAN,6.75203470069543,0.4422018362301188,2.086729107954865,0
1282,URBAN,9.736048902500716,1.3841707949754714,1.9128430150230513,0
1283,URBAN,4.491812014915214,1.3664537265504084,2.1652345710147873,0
1284,URBAN,5.817421114303683,0.37718149245157556,2.2933804974055354,0
1285,URBAN,9.430559129216089,0.6411230513096002,2.510551853081511,0
1286,URBAN,15.18962950102815,1.8239996443487068,2.4653949670122475,0
1287,URBAN,13.19664234747771,1.2430448967619658,2.5961448395451336,0
1288,URBAN,5.395380927867211,0.6371747144980499,2.6101270350043615,0
1289,URBAN,1.8577696180576928,0.9164295190717211,2.5753469192462055,0
1290,URBAN,5.066077076615742,1.0339667906381182,2.3856078681128117,0
1291,URBAN,3.5756460971128425,0.3446402661388719,2.2853335380705517,0
1292,URBAN,5.258101561922539,0.7702229181121883,2.2367702000205196,0
1293,URBAN,8.317553581257796,1.1126396665069065,2.3768425756016343,0
1294,URBAN,7.49767460275602,1.2528122242747983,2.533083811568689,0
1295,URBAN,12.446163877588498,0.9893364086547387,2.4872408381570774,0
1296,URBAN,2.8893908267510184,0.5588212679804189,2.446980864277621,0
1297,URBAN,3.498655399096214,0.6765240381514612,2.5110380029504813,0
1298,URBAN,2.383527307917234,1.3680140559165916,2.2572062582271992,0
1299,URBAN,10.314372972255173,0.42156265330734666,2.1660746896462713,0
1300,URBAN,3.548068418383386,2.0637986057924813,2.2956495099846235,0
1301,URBAN,3.5475520579517053,1.042906524492648,2.1027341609356838,0
1302,URBAN,4.13203433035467,0.45099586215891974,2.050987063344853,0
1303,URBAN,6.981998010041081,1.0745003472153216,2.2966907297615777,0
1304,URBAN,6.752604829318247,0.6333896080154108,2.4456764749925015,0
1305,URBAN,8.11311335391155,0.37491192943138363,2.586476332945584,0
1306,URBAN,11.013005147251526,1.4419806922299767,2.6232746507866076,0
1307,URBAN,5.313734398764949,0.23165441497293562,2.572356047821972,0
1308,URBAN,10.826766922349952,1.697420677429701,2.6815204877846854,0
1309,URBAN,1.56013321514409,1.8374954021533478,2.48837647298071,0
1310,URBAN,2.4045469744865655,1.5836090499777795,2.403345264224121,0
1311,URBAN,11.92711627152647,0.19265363364062277,2.2217427592676082,0
1312,URBAN,6.35614421443074,0.4390126660120699,2.1945235556805947,0
1313,URBAN,4.391794290685298,1.6982945831228389,2.0740373099981215,0
1314,URBAN,12.503358652147993,1.4098189668525842,2.3734971587598124,0
1315,URBAN,7.252225110968675,1.4535734717630313,2.536193097083951,0
1316,URBAN,8.306711041225615,0.945567183546298,2.5312827636435444,0
1317,URBAN,5.175810879237467,1.1228788256466646,2.390231154016955,0
1318,URBAN,2.2238216978741394,0.6133381927137752,2.253584642469688,0
1319,URBAN,4.477511233172133,1.0909055458368566,2.148747152964475,0
1320,URBAN,6.333073393030467,0.5149825297439196,1.9250060630095485,0
1321,URBAN,9.62179802986561,0.5897531443759575,1.9520308771616983,0
1322,URBAN,7.247751998081892,0.4741657099716504,2.043683197397296,0
1323,URBAN,7.9258376057903455,1.286399794411407,2.036317299521864,0
1324,URBAN,13.129158159045252,1.0455311530220044,2.2818086162938385,0
1325,URBAN,4.26664100297164,1.2343202555265322,2.2702618296909445,0
1326,URBAN,7.276671203792595,1.7200498064056788,2.1208419434491312,0
1327,URBAN,7.652859680174157,0.5061350431439775,2.140132907992252,0
1328,URBAN,6.591259405515989,1.7706113159763193,1.8476092039776002,0
1329,URBAN,3.57914176898423,0.3456005891802852,1.71171256281955,0
1330,URBAN,3.673148464935007,1.3383802357470402,1.4364323074299032,0
1331,URBAN,6.330747143222083,1.0424614438483042,1.3764196145094902,0
1332,URBAN,6.0701697909784444,1.0977451190875325,1.4563700486698241,0
1333,URBAN,8.07542509967711,0.9135189040217608,1.6278155229555404,0
1334,URBAN,7.990762550262973,0.8776783540417155,1.8067898385519552,0
1335,URBAN,1.1260502276747644,3.0957069612757486,2.3733415936122415,0
1336,URBAN,15.304984665230169,0.9478956955245598,2.3641482300922125,0
1337,URBAN,12.640578405648553,0.6962446301772992,2.2369916094110076,0
1338,URBAN,5.432878587037261,0.791166441961393,2.0179562395330417,0
1339,URBAN,7.866423793360042,0.7906271609286063,1.9994142726160102,0
1340,URBAN,7.6502536250907545,0.752623280930326,1.815449825696357,0
1341,URBAN,9.923492024955701,0.1222648746842653,1.8431277921567717,0
1342,URBAN,4.8284968096905585,0.6044360809974538,2.0625545701972428,0
1343,URBAN,6.9284606871889185,0.8479695630858435,2.268671616675613,0
1344,URBAN,4.82368970137417,0.5969041809351446,2.448068820895205,0
1345,URBAN,1.7041111401372218,0.9115233011527024,2.4716052203306336,0
1346,URBAN,3.7869208084480452,2.9455701001202486,2.16483101986248,0
1347,URBAN,6.912042585652856,0.8307019760862053,2.204414878255174,0
1348,URBAN,4.5672727821260475,1.284213508217502,2.2094248243021273,0
1349,URBAN,10.38057009817817,0.9346695900770642,2.055282553163356,0
1350,URBAN,4.657834975149872,1.0154774672954816,1.9682594634564796,0
1351,URBAN,1.5457165638956019,2.180754779257876,1.7599225971489625,0
1352,URBAN,11.984035478472197,1.2961729787504208,1.79180703640594,0
1353,URBAN,10.09353459441674,0.8957800868097061,2.1058740059081744,0
1354,URBAN,6.78210016595525,0.9403413843281031,2.2246106988013805,0
1355,URBAN,4.260936328255464,1.28998380850354,2.455202831757698,0
1356,URBAN,15.983644540243903,0.5374499501137996,2.487342560832892,0
1357,URBAN,3.735683299595968,0.9829309480468736,2.4556676446712027,0
1358,URBAN,1.1849152059479806,1.4158456696007824,2.1074409252823423,0
1359,URBAN,7.459184164867909,1.0795404764699639,1.8244887309200684,0
1360,URBAN,11.405289253553512,0.614591830195371,1.7921337135462454,0
1361,URBAN,0.31741002109088,0.8121959385257367,1.903024258055611,0
1362,URBAN,6.133553320953515,1.0436162963457183,2.1227794999378964,0
1363,URBAN,6.2203342698071005,0.5836384012972128,2.2573846156782547,0
1364,URBAN,2.795986903329843,0.9195206639122484,2.425565109592152,0
1365,URBAN,4.706868196456526,1.0274011389181337,2.5022958470616388,0
1366,URBAN,3.098430401984951,0.39518868021958464,2.4264022273027517,0
1367,URBAN,7.758124730367289,1.472807638932743,2.123489753864478,0
1368,URBAN,6.300049207667751,1.6074257054812473,2.0256079309783472,0
1369,URBAN,4.082845842621937,1.5754160651469067,1.9308092987446213,0
1370,URBAN,7.588004065710869,0.6908569427977669,1.8771068028264872,0
1371,URBAN,11.238759932201596,1.179482673472273,2.0428474289046576,0
1372,URBAN,5.873421178023842,1.6897452446160686,1.9653366796988756,0
1373,URBAN,3.884922046287498,0.5766030675373319,2.1088894355947345,0
1374,URBAN,4.511156825972562,0.09330623101730424,2.258233202007203,0
1375,URBAN,5.482352499158945,0.7998677655537065,2.304439877856556,0
1376,URBAN,9.145312203480795,2.0351898752122652,2.0302719375381364,0
1377,URBAN,10.694344197290311,0.1878516003841468,1.954326908544188,0
1378,URBAN,8.400323233820606,0.916235670743834,1.7343496416124342,0
1379,URBAN,0.4323471713891418,1.255066883895033,1.6730516612197563,0
1380,URBAN,3.771499962060382,1.5108091677390099,1.5371222101929074,0
1381,URBAN,7.614984550489757,1.4731570272299275,1.812393270582227,0
1382,URBAN,5.913074033524545,0.8433125961309019,2.099599123074936,0
1383,URBAN,8.649886444747848,1.3649591497816933,2.502840235000414,0
1384,URBAN,12.852671869708836,2.491088365590172,2.6467973313850415,0
1385,URBAN,12.23833325592077,0.6078054888362818,2.842505154802971,0
1386,URBAN,10.102923242582655,0.5850857226707508,3.1143848256392217,0
