step,gt_x,gt_y,gt_yaw,gt_speed,est_x,est_y,est_yaw,est_speed,pos_error,yaw_error,heading_error_deg,lateral_deviation
2362,-115.36517333984375,136.55441284179688,-1.02960205078125,3.257023081969724,-115.34210878188098,136.53568676003977,-8.330173042992636,4.537085888933359,0.029709257345006995,-7.300570992211385,0.26720011234283464,-0.026373902168501218
2363,-115.20403289794922,136.55136108398438,-1.027923583984375,3.205430231156739,-115.15442475649452,136.55539045144008,-5.907007621133115,4.467502028709869,0.049771512943473685,-4.87908403714874,0.26887857913970953,-0.02577861648109092
2364,-115.04429626464844,136.54840087890625,-1.0393065214157104,3.196715685881312,-115.0283256961377,136.58223926146013,-7.501021791156888,4.191964977051899,0.03741784590832298,-6.461715269741179,0.2574956417083742,-0.02512231126982556
2365,-114.88334655761719,136.54534912109375,-1.0368651151657104,3.2397974595899264,-114.86662578886825,136.5875466452437,-5.483426136082052,4.093454498865652,0.04538959299156987,-4.446561020916341,0.25993704795837413,-0.024527198247326965
2366,-114.71939849853516,136.5423126220703,-1.047821044921875,3.304857561195573,-114.71105090593358,136.5164099071192,-8.366344617640701,4.0313348946736,0.02721457227443984,-7.318523572718828,0.2489811182022095,-0.023855638155097836
2367,-114.55260467529297,136.53912353515625,-1.0453490018844604,3.3512739521957218,-114.5281887653124,136.50302207750332,-6.583958499907574,4.020785709086059,0.04358270189933243,-5.5386094980231135,0.251453161239624,-0.023275607348651306
2368,-114.38509368896484,136.53599548339844,-1.0555419921875,3.344325117465718,-114.38870726332269,136.51670593017892,-8.223823950625956,3.8480612407739234,0.019625105937253983,-7.168281958438454,0.24126017093658447,-0.022604047256422177
2369,-114.21888732910156,136.5328369140625,-1.051971435546875,3.3088881948913325,-114.1539808451521,136.53994982319907,-5.690383482107306,3.98118095106587,0.0652950621032416,-4.638412046560432,0.24483072757720953,-0.021993506688048114
2370,-114.05471801757812,136.52976989746094,-1.061614990234375,3.267997018071141,-114.03413138399432,136.53067937379774,-7.745881042903333,3.797841218691923,0.020606713214896794,-6.684266052668957,0.23518717288970956,-0.02135245635774652
2371,-113.89234924316406,136.5266876220703,-1.05670166015625,3.238099891297294,-113.90452581237417,136.49984866073282,-6.079990229897776,3.664103250259996,0.029471998293361383,-5.023288569741525,0.2401005029678346,-0.020757170670336222
2372,-113.73067474365234,136.523681640625,-1.0658568143844604,3.236401691304771,-113.71183656414907,136.51294249105368,-7.678917972600341,3.685904051262033,0.021684241755544415,-6.6130611582158805,0.2309453487396241,-0.020101038123982562
2373,-113.56818389892578,136.52056884765625,-1.062103271484375,3.2620616780850655,-113.59937893272112,136.52890442068147,-5.525900822775942,3.496154211867292,0.03228950156244773,-4.463797551291567,0.23469889163970947,-0.0195362621984998
2374,-113.40406799316406,136.5175018310547,-1.070831298828125,3.2958645181076323,-113.38326223744494,136.49188058695884,-7.694641393064075,3.6500750244483915,0.033004963567056525,-6.62381009423595,0.22597086429595953,-0.018895211868198203
2375,-113.23857879638672,136.51431274414062,-1.0666807889938354,3.3164753693642455,-113.25965860465706,136.54490984325184,-4.983588206769342,3.4780509643665356,0.03715562932768325,-3.9169074177755068,0.23012137413024916,-0.01833043594271544
2376,-113.07279205322266,136.51121520996094,-1.0747679471969604,3.3126562235787733,-113.08236479188164,136.5115808573481,-7.166644468510776,3.4977453072721425,0.00957971938237378,-6.091876521313815,0.22203421592712405,-0.017674130731450077
2377,-112.90782165527344,136.508056640625,-1.0704041719436646,3.2905679678461217,-112.90056351070245,136.47951976295926,-5.557274607419468,3.544621540157825,0.02944544191420637,-4.486870435475803,0.2263979911804201,-0.017109527470879016
2378,-112.74411010742188,136.5048370361328,-1.0865478515625,3.265553545486926,-112.7502331293013,136.43020279900065,-8.648614693590847,3.50876991477318,0.07488498346955252,-7.562066842028346,0.21025431156158467,-0.016621025950215085
2379,-112.58133697509766,136.50149536132812,-1.089813232421875,3.252715087086938,-112.5782115768592,136.46886577933543,-6.325172400410164,3.492801132735509,0.03277892211722142,-5.235359167988288,0.20698893070220956,-0.016269991023136754
2380,-112.41863250732422,136.4982147216797,-1.1052247285842896,3.2587157700326395,-112.4048798004483,136.50111592057632,-7.947167128466679,3.479570677861352,0.014055386919356632,-6.841942399882391,0.19157743453979498,-0.015873191453167124
2381,-112.25518035888672,136.49485778808594,-1.106201171875,3.2776076077637653,-112.25204550481952,136.47915623537614,-6.500228553944863,3.4418241478817455,0.016011435523439123,-5.394027382069863,0.19060099124908467,-0.015522156526088793
2382,-112.09075164794922,136.49151611328125,-1.12017822265625,3.2959106830551463,-112.08304121114121,136.4487111806781,-8.95645128845832,3.4574207342767846,0.04349382819356685,-7.836273065802069,0.17662394046783458,-0.015155866718046695
2383,-111.92572021484375,136.48809814453125,-1.120391845703125,3.302632799043816,-111.92729892191365,136.5089617929963,-6.209993860177719,3.3837552386852354,0.020923291884544195,-5.089602014474593,0.1764103174209595,-0.014835341552895898
2384,-111.76078796386719,136.48475646972656,-1.1328428983688354,3.2953488053333126,-111.70512469767228,136.49518574814851,-8.242617556383594,3.5387769260977744,0.056631873109480264,-7.109774658014758,0.16395926475524913,-0.014438541982926267
2385,-111.59648895263672,136.48133850097656,-1.13177490234375,3.2807123454517124,-111.58197008721446,136.46434303931264,-6.869375184790893,3.408726262506527,0.02235269939670928,-5.737600282447143,0.16502726078033453,-0.014133271698739236
2386,-111.43289184570312,136.47799682617188,-1.14422607421875,3.268494221914657,-111.40431179750163,136.4322393579437,-9.259059642562471,3.4463063358189445,0.053949652953952605,-8.114833568343721,0.15257608890533456,-0.013782236771660905
2387,-111.26963806152344,136.4745635986328,-1.14251708984375,3.265753826307373,-111.2482578388563,136.4839148595907,-6.457885360192414,3.374273026057732,0.023335809452398916,-5.315368270348664,0.15428507328033458,-0.013507476249401407
2388,-111.106201171875,136.47120666503906,-1.15374755859375,3.2727053160717707,-111.11042123021508,136.48322138474137,-8.380757045276205,3.298045493217443,0.012734299427871977,-7.227009486682454,0.1430546045303346,-0.013171696203286842
2389,-110.9422607421875,136.4677734375,-1.15118408203125,3.2838428286403376,-110.95281122724535,136.40598182708095,-7.5388204570061035,3.3124088106176077,0.06268585050181195,-6.3876363749748535,0.14561808109283456,-0.012896935681027344
2390,-110.77865600585938,136.46441650390625,-1.1620482206344604,3.254740443765932,-110.75104845517154,136.4450968650143,-8.791372312670237,3.4212878944097067,0.03369607249957098,-7.629324092035778,0.13475394248962405,-0.012545900753949013
2391,-110.61880493164062,136.46107482910156,-1.157958984375,3.1516844375503656,-110.65943557481106,136.4236243419219,-6.904280099016907,3.2979930243345046,0.05525747148066362,-5.746321114641907,0.13884317874908453,-0.012271140231689515
2392,-110.46598052978516,136.45794677734375,-1.1690367460250854,2.988096165963279,-110.44984978835335,136.39982648552984,-9.397863467943628,3.5803698938517274,0.06031723750034958,-8.22882672191854,0.1277654170989991,-0.011935532850486652
2393,-110.32275390625,136.45492553710938,-1.163055419921875,2.7835671126411885,-110.28883634842633,136.4500512614883,-5.783094223250306,3.6923672395582683,0.034266007814627665,-4.620038803328432,0.13374674320220953,-0.01172179185208222
2394,-110.18994903564453,136.45220947265625,-1.1746214628219604,2.573462074752808,-110.17924058381152,136.47790548372168,-7.961526623885301,3.668697249468738,0.027838030198540708,-6.786905161063341,0.12218070030212405,-0.011431776448858955
2395,-110.06766510009766,136.4496307373047,-1.1663206815719604,2.3634043939097666,-110.03353573596875,136.41589235822116,-5.8718387363264,3.7755206019245118,0.04799053780722964,-4.705518054754439,0.13048148155212402,-0.011233290331418289
2396,-109.9561996459961,136.4473114013672,-1.1668089628219604,2.1152907124858302,-109.90585630563574,136.43394695749325,-5.177941187485413,3.829039543630323,0.052087045209902136,-4.011132224663452,0.12999320030212416,-0.011034976878889324
2397,-109.88412475585938,136.44541931152344,-1.1145323514938354,0.9135116934377838,-109.85665961577915,136.42222764737798,-3.916786854193955,4.551321916717894,0.03594700551453533,-2.8022545027001193,0.18226981163024913,-0.011294309855273355
2398,-109.87264251708984,136.445068359375,-1.10882568359375,0.00048525271457174095,-109.82965731717205,136.4345334777781,-3.6688246606665444,3.9884911535577006,0.044257328683884226,-2.559998977072795,0.18797647953033458,-0.011386011805967655
2399,-109.87263488769531,136.445068359375,-1.10882568359375,0.00018253009204975793,-109.83129902577255,136.40075826186396,-4.2774731014989245,3.435857054853776,0.06059734501061722,-3.168647417905174,0.18797647953033458,-0.011385839141055953
2400,-109.87248992919922,136.445068359375,-1.10882568359375,0.00029455834663441404,-109.80693611422647,136.4341821126001,-3.717986960176306,3.016246952238579,0.06645158407686702,-2.609161276582556,0.18797647953033458,-0.011386011805967655
2401,-109.87234497070312,136.445068359375,-1.1088258028030396,0.00027786074205269235,-109.79952272256159,136.4627607534097,-3.3119755751117723,2.6118587345319133,0.07494064738889154,-2.2031497723087328,0.18797636032104495,-0.011370756925003889
2402,-109.87220764160156,136.445068359375,-1.1088258028030396,0.00022822829754471906,-109.85944655778643,136.46299869613634,-3.3585982790203803,2.0826953416001395,0.022007776728055106,-2.2497724762173403,0.18797636032104495,-0.011370756925003889
2403,-109.87210845947266,136.445068359375,-1.1088258028030396,0.00017743767234630847,-109.816820343798,136.49209708831927,-3.0182515239646364,1.9074089601016797,0.07258427571428792,-1.9094257211615966,0.18797636032104495,-0.011370756925003889
2404,-109.87203216552734,136.445068359375,-1.1088255643844604,0.0001345535388631633,-109.87196251024967,136.46274575598952,-3.3331417172160376,1.4923758879296019,0.017677533847361714,-2.2243161528315767,0.18797659873962422,-0.011370756925003889
2405,-109.8719711303711,136.445068359375,-1.1088258028030396,0.00010078836262741556,-109.85457282765222,136.45915439369284,-3.3528207160556285,1.3314599305471964,0.022385649427724738,-2.2439949132525885,0.18797636032104495,-0.011370756925003889
2406,-109.8719711303711,136.445068359375,-1.1088258028030396,0.0,-109.91782351025628,136.45220926323879,-3.42734718975008,0.9694199436843531,0.046405099387110446,-2.3185213869470402,0.18797636032104495,-0.011370756925003889
2407,-109.87191009521484,136.445068359375,-1.1088258028030396,4.5616167188880956e-05,-109.85424728351956,136.4839819210257,-3.2093660104701596,1.0088800074666482,0.042734531673182,-2.10054020766712,0.18797636032104495,-0.011370756925003889
2408,-109.87189483642578,136.445068359375,-1.1088258028030396,4.5569224451604414e-05,-109.84465616576303,136.45413584728487,-3.381746364055127,0.899662145446507,0.028708265647191363,-2.2729205612520875,0.18797636032104495,-0.011370756925003889
2409,-109.87186431884766,136.445068359375,-1.1088258028030396,3.802808893059274e-05,-109.88242653487352,136.45876694278286,-3.3701836098291467,0.6657240212619643,0.0172977338041434,-2.261357807026107,0.18797636032104495,-0.011370756925003889
2410,-109.87185668945312,136.445068359375,-1.1088258028030396,2.9732576907052236e-05,-109.88027917587321,136.45944498212023,-3.3679476566794313,0.5785031623654093,0.01666209947921561,-2.2591218538763918,0.18797636032104495,-0.011370756925003889
2411,-109.87183380126953,136.445068359375,-1.1088258028030396,2.255720103324246e-05,-109.89770203719078,136.46981535406564,-3.3354668039416495,0.4490171665662833,0.03579915328462853,-2.22664100113861,0.18797636032104495,-0.011370756925003889
2412,-109.871826171875,136.445068359375,-1.1088258028030396,1.689051895717121e-05,-109.83463862871434,136.48722086660877,-3.2644364120553773,0.5563127657113716,0.056211628978515574,-2.1556106092523377,0.18797636032104495,-0.011370584260092187
2413,-109.871826171875,136.445068359375,-1.1088258028030396,1.2572265178608243e-05,-109.80459983589407,136.40282593934893,-3.570162003082097,0.5776267101072992,0.07939648795180008,-2.4613362002790575,0.18797636032104495,-0.011370584260092187
2414,-109.87181091308594,136.445068359375,-1.1088258028030396,9.311472198231987e-06,-109.8591294588138,136.46208037539097,-3.3395358622123275,0.33330777326724303,0.021218576092281848,-2.230710059409288,0.18797636032104495,-0.011370756925003889
2415,-109.87181091308594,136.445068359375,-1.1088258028030396,4.400128318920105e-06,-109.87185566072645,136.4374476014434,-3.412304833080687,0.25509997777288285,0.007620889305273509,-2.303479030277647,0.18797636032104495,-0.011370756925003889
2416,-109.87181091308594,136.445068359375,-1.1088258028030396,5.164893853854601e-06,-109.88735622935268,136.46443699011812,-3.3538700791247993,0.17036193398941135,0.02483547291065987,-2.2450442763217597,0.18797636032104495,-0.011370756925003889
2417,-109.8718032836914,136.445068359375,-1.1088258028030396,4.5475925521634405e-06,-109.89971180646903,136.41171999167358,-3.433345128897222,0.12219375991618113,0.043485621439485755,-2.3245193260941823,0.18797636032104495,-0.011370756925003889
2418,-109.8718032836914,136.445068359375,-1.1088258028030396,3.5985319028284396e-06,-109.84679724811365,136.42400934061166,-3.4040561984531217,0.2508284228581281,0.03269226340574902,-2.295230395650082,0.18797636032104495,-0.011370756925003889
2419,-109.8718032836914,136.445068359375,-1.1088258028030396,2.7812854340748267e-06,-109.8959718672691,136.47049509150938,-3.319395430806303,0.0716495131533322,0.03508046663294548,-2.2105696280032636,0.18797636032104495,-0.011370756925003889
2420,-109.8718032836914,136.445068359375,-1.1088258028030396,2.096236733110986e-06,-109.87572275105504,136.47706577709727,-3.3124731838186485,0.11672616118720433,0.03223657806448686,-2.2036473810156085,0.18797636032104495,-0.011370756925003889
2421,-109.8718032836914,136.445068359375,-1.1088258028030396,1.5496112797857625e-06,-109.86361854739988,136.4071458324817,-3.389844696705852,0.1437737115214433,0.03879572082247895,-2.2810188939028126,0.18797636032104495,-0.011370756925003889
2422,-109.8718032836914,136.445068359375,-1.1088258028030396,1.1397425944557831e-06,-109.8550151909969,136.45881171829822,-3.320031380584702,0.13848122916062652,0.021696081923057248,-2.2112055777816626,0.18797636032104495,-0.011370756925003889
2423,-109.8718032836914,136.445068359375,-1.1088258028030396,3.199858576222847e-07,-109.88048890756471,136.45744894730925,-3.314069278323164,0.04961797243878417,0.015123459249328841,-2.2052434755201245,0.18797636032104495,-0.011370756925003889
2424,-109.8718032836914,136.445068359375,-1.1088258028030396,5.44377878846763e-07,-109.87468127423926,136.48672474514376,-3.289923369136745,0.05313940674554491,0.04175568589916069,-2.181097566333706,0.18797636032104495,-0.011370756925003889
2425,-109.8718032836914,136.445068359375,-1.1088258028030396,5.47022568180094e-07,-109.85783022236978,136.45475163594304,-3.301925218903096,0.0966849983021833,0.01700036140177485,-2.1930994161000563,0.18797636032104495,-0.011370756925003889
2426,-109.87179565429688,136.445068359375,-1.1088258028030396,4.4497230758762895e-07,-109.85932167056245,136.44280814418065,-3.3114812605385073,0.08217812607878108,0.012677099152860517,-2.202655457735468,0.18797636032104495,-0.011370756925003889
2427,-109.87179565429688,136.445068359375,-1.1088258028030396,3.53267921199149e-07,-109.90783801850957,136.46347749716924,-3.2973695460469825,-0.06980848304699606,0.04047157486888066,-2.188543743243943,0.18797636032104495,-0.011370756925003889
2428,-109.87179565429688,136.445068359375,-1.1088258028030396,2.427671743462286e-07,-109.86514881708722,136.46847637386733,-3.300787627259569,0.12842162764842566,0.024333425310977985,-2.191961824456529,0.18797636032104495,-0.011370756925003889
2429,-109.87179565429688,136.445068359375,-1.1088258028030396,2.2820064665602964e-07,-109.8581425559056,136.45203533895437,-3.3166509047199293,0.12854863321104104,0.015327945072357655,-2.2078251019168897,0.18797636032104495,-0.011370756925003889
2430,-109.87179565429688,136.445068359375,-1.1088258028030396,1.7470325385903492e-07,-109.91563439788666,136.4650850188475,-3.307097639932501,-0.04901117054823098,0.048192344785965076,-2.1982718371294614,0.18797636032104495,-0.011370756925003889
2431,-109.87179565429688,136.445068359375,-1.1088258028030396,1.3610883709794968e-07,-109.8855822452799,136.47768154873378,-3.315383257695668,0.088861105750837,0.03540748806517215,-2.2065574548926286,0.18797636032104495,-0.011370756925003889
2432,-109.87179565429688,136.445068359375,-1.1088258028030396,7.375462156316721e-08,-109.89347122124092,136.45520017476434,-3.3233738152141106,0.05509236494286039,0.02392663548076285,-2.214548012411071,0.18797636032104495,-0.011370756925003889
2433,-109.87179565429688,136.445068359375,-1.1088258028030396,6.817389046362495e-08,-109.87894043661838,136.41411314021315,-3.350685063685752,0.0917989780289444,0.031769065264500046,-2.2418592608827126,0.18797636032104495,-0.011370756925003889
2434,-109.87179565429688,136.445068359375,-1.1088258028030396,5.984803774892285e-08,-109.88405975737271,136.45898477941782,-3.3076689145388305,0.0639034367416699,0.01854925796529026,-2.198843111735791,0.18797636032104495,-0.011370756925003889
2435,-109.87179565429688,136.445068359375,-1.1088258028030396,6.134151282696398e-08,-109.90195546767652,136.45338088658795,-3.3088029799701006,0.010100990518860313,0.03128438031607434,-2.199977177167061,0.18797636032104495,-0.011370756925003889
2436,-109.87179565429688,136.445068359375,-1.1088258028030396,4.462223895001236e-08,-109.91661100227448,136.42916491700106,-3.312961353338671,-0.03271136342226692,0.047553495073390274,-2.2041355505356313,0.18797636032104495,-0.011370756925003889
2437,-109.87179565429688,136.445068359375,-1.1088258028030396,3.865877430223024e-08,-109.88810934258638,136.4751091463722,-3.3225450756315045,0.07676251813049433,0.03418457706361758,-2.213719272828465,0.18797636032104495,-0.011370756925003889
2438,-109.87179565429688,136.445068359375,-1.1088258028030396,2.6802344646131282e-08,-109.90342965723472,136.49077144954327,-3.3096609125395324,0.02237339098265191,0.05558311427764077,-2.200835109736493,0.18797636032104495,-0.011370756925003889
2439,-109.87179565429688,136.445068359375,-1.1088258028030396,4.256422763796599e-08,-109.83081642172058,136.4678793956504,-3.3102007430935987,0.22390619437261652,0.04690032919394032,-2.2013749402905587,0.18797636032104495,-0.011370756925003889
2440,-109.87179565429688,136.445068359375,-1.1088258028030396,5.272828919584749e-09,-109.86509793770472,136.47550786004467,-3.3090190289087107,0.09799086861467055,0.031167653241266583,-2.200193226105671,0.18797636032104495,-0.011370756925003889
2441,-109.87179565429688,136.445068359375,-1.1088258028030396,1.7656074339106944e-08,-109.87596158020285,136.39576162205185,-3.4444469572025813,0.06896683879690049,0.049482413887240784,-2.3356211543995413,0.18797636032104495,-0.011370756925003889
2442,-109.87179565429688,136.445068359375,-1.1088258028030396,6.778858932427312e-08,-109.8455532766559,136.45908151723603,-3.377684771946997,0.13465421480845635,0.029749470205187895,-2.2688589691439573,0.18797636032104495,-0.011370756925003889
2443,-109.87179565429688,136.445068359375,-1.1088258028030396,3.5329555433750994e-08,-109.86975633719153,136.4540091561188,-3.386920493854995,0.047950562876315814,0.009170423145626707,-2.2780946910519555,0.18797636032104495,-0.011370756925003889
2444,-109.87179565429688,136.445068359375,-1.1088258028030396,2.9307432266388515e-08,-109.90929584115955,136.40631812572522,-3.4327084707167805,-0.06397920250697842,0.0539244343748529,-2.323882667913741,0.18797636032104495,-0.011370756925003889
2445,-109.87179565429688,136.445068359375,-1.1088258028030396,3.1923479937464035e-08,-109.87424593210602,136.420678318748,-3.441318521291513,0.10446635911730211,0.02451281181603956,-2.3324927184884734,0.18797636032104495,-0.011370756925003889
2446,-109.87179565429688,136.445068359375,-1.1088258028030396,3.06361438918065e-08,-109.86576293991385,136.44326698117686,-3.4160242309564466,0.11413916450878832,0.0062959198088828805,-2.307198428153407,0.18797636032104495,-0.011370756925003889
2447,-109.87179565429688,136.445068359375,-1.1088258028030396,3.3506828413387986e-08,-109.8589041922127,136.4610473193259,-3.3848775111537415,0.11669125721259543,0.020530878105430476,-2.276051708350702,0.18797636032104495,-0.011370756925003889
2448,-109.87179565429688,136.445068359375,-1.1088258028030396,0.0,-109.86951151838184,136.44461140708222,-3.4221841027291693,0.06921840778123294,0.0023293952597663523,-2.3133582999261297,0.18797636032104495,-0.011370756925003889
2449,-109.87179565429688,136.445068359375,-1.1088258028030396,2.2951410316623243e-09,-109.8567907877361,136.4169144415513,-3.4562965548899354,0.1010291919944146,0.031902807232742254,-2.347470752086896,0.18797636032104495,-0.011370756925003889
2450,-109.87179565429688,136.445068359375,-1.1088258028030396,2.6991379790900995e-08,-109.85830331759479,136.39575789965156,-3.4944100510303535,0.08620581887631326,0.051123033828400694,-2.385584248227314,0.18797636032104495,-0.011370756925003889
2451,-109.87179565429688,136.445068359375,-1.1088258028030396,3.2853029804978075e-08,-109.87711848440136,136.4527432506231,-3.419508942679342,0.012718613769078652,0.009340046894487085,-2.310683139876303,0.18797636032104495,-0.011370756925003889
2452,-109.87179565429688,136.445068359375,-1.1088258028030396,3.218667366299337e-08,-109.88850072522362,136.4133207064397,-3.44706559873127,-0.013715973237903538,0.03587440398903465,-2.3382397959282306,0.18797636032104495,-0.011370756925003889
2453,-109.87179565429688,136.445068359375,-1.1088258028030396,2.9553053192228036e-08,-109.86250833308262,136.44690582353687,-3.4480644705645656,0.06916427301157493,0.00946734439444203,-2.3392386677615256,0.18797636032104495,-0.011370756925003889
2454,-109.87179565429688,136.445068359375,-1.1088258028030396,3.063773934763749e-08,-109.87538398274668,136.42143426720068,-3.471141042080022,0.029214435395057588,0.0239049453872608,-2.3623152392769815,0.18797636032104495,-0.011370756925003889
2455,-109.87179565429688,136.445068359375,-1.1088258028030396,6.591639844025504e-09,-109.89218557181476,136.441143002544,-3.465183686738404,-0.02615385880075466,0.02076432427595269,-2.356357883935365,0.18797636032104495,-0.011370756925003889
2456,-109.87179565429688,136.445068359375,-1.1088258028030396,2.675818766972517e-08,-109.90812786397957,136.4413320246088,-3.4527740625574785,-0.0408768398797299,0.03652382315575051,-2.343948259754439,0.18797636032104495,-0.011370756925003889
2457,-109.87179565429688,136.445068359375,-1.1088258028030396,1.895856334502092e-09,-109.8883420542367,136.4630660684821,-3.468002169228821,0.05756157348306436,0.02444792187636273,-2.3591763664257814,0.18797636032104495,-0.011370756925003889
2458,-109.87179565429688,136.445068359375,-1.1088258028030396,4.307881838083678e-09,-109.88474840078885,136.41810299820335,-3.497031022670307,0.06610398466773801,0.02991495186027902,-2.388205219867268,0.18797636032104495,-0.011370756925003889
2459,-109.87179565429688,136.445068359375,-1.1088258028030396,6.999952178181229e-09,-109.87225371254212,136.45075223508857,-3.4628324851834145,0.08467346247268118,0.005702303085891821,-2.3540066823803745,0.18797636032104495,-0.011370756925003889
2460,-109.87179565429688,136.445068359375,-1.1088258028030396,2.8271510112714194e-08,-109.91145527405973,136.4586699465092,-3.4558010573857754,-0.03854150000603493,0.04192718226047932,-2.3469752545827354,0.18797636032104495,-0.011370756925003889
2461,-109.87179565429688,136.445068359375,-1.1088258028030396,2.7771556190541977e-08,-109.84982136475475,136.44413046544125,-3.4508662562477492,0.18010289403322594,0.02199429575849824,-2.3420404534447097,0.18797636032104495,-0.011370756925003889
2462,-109.87179565429688,136.445068359375,-1.1088258028030396,3.146735111990991e-08,-109.85689324711484,136.43765698535557,-3.4684201900596374,0.13386735136788305,0.016643623544018146,-2.359594387256598,0.18797636032104495,-0.011370756925003889
2463,-109.87179565429688,136.445068359375,-1.1088258028030396,2.756124291826313e-08,-109.8554295308714,136.4353417331175,-3.4719091978811525,0.11830756669548513,0.01903831017529874,-2.3630833950781134,0.18797636032104495,-0.011370756925003889
2464,-109.87179565429688,136.445068359375,-1.1088258028030396,3.3618856923067765e-08,-109.8850689471434,136.44744058048593,-3.4454895412100375,0.01308363445754368,0.013483609901974872,-2.336663738406998,0.18797636032104495,-0.011370756925003889
2465,-109.87179565429688,136.445068359375,-1.1088258028030396,1.4559575304312598e-10,-109.87264764171043,136.4571736433172,-3.4447004024608985,0.044656826464008356,0.012135228958446343,-2.335874599657859,0.18797636032104495,-0.011370756925003889
2466,-109.87179565429688,136.445068359375,-1.1088258028030396,7.586272132572557e-10,-109.91802050562944,136.47687870321252,-3.429412937672978,-0.09014506188274282,0.05611269781234231,-2.3205871348699385,0.18797636032104495,-0.011370756925003889
2467,-109.87179565429688,136.445068359375,-1.1088258028030396,4.0409983183045655e-10,-109.9012341023695,136.4582764300768,-3.413908274993735,0.0625393651801641,0.032265699381674534,-2.305082472190696,0.18797636032104495,-0.011370756925003889
2468,-109.87179565429688,136.445068359375,-1.1088258028030396,5.882530943709262e-10,-109.85793743437917,136.4079939808065,-3.44803532830197,0.18468554839716644,0.0395797903674,-2.33920952549893,0.18797636032104495,-0.011370756925003889
2469,-109.87179565429688,136.445068359375,-1.1088258028030396,7.030817076858532e-10,-109.88808461367714,136.4695636678005,-3.273842640888577,0.061884569121864824,0.02941683756883975,-2.1650168380855375,0.18797636032104495,-0.011370756925003889
2470,-109.87179565429688,136.445068359375,-1.1088258028030396,1.3824983480665067e-10,-109.88956875280458,136.44622485948642,-3.3138326323022844,0.05763632798160942,0.017810685642957253,-2.205006829499245,0.18797636032104495,-0.011370756925003889
2471,-109.87179565429688,136.445068359375,-1.1088258028030396,5.252720614933452e-10,-109.88855709378608,136.47753251802186,-3.2773827269972413,0.04843724750718195,0.03653583789101682,-2.1685569241942018,0.18797636032104495,-0.011370756925003889
2472,-109.87179565429688,136.445068359375,-1.1088258028030396,3.6130914958765047e-10,-109.87455604158781,136.45953274526346,-3.299747910149881,0.08122553757734283,0.014725426891136548,-2.1909221073468412,0.18797636032104495,-0.011370756925003889
2473,-109.87179565429688,136.445068359375,-1.1088258028030396,5.70466639423702e-10,-109.8573245522957,136.49264776913793,-3.2444488964169365,0.11121421931166381,0.049731408853133895,-2.135623093613897,0.18797636032104495,-0.011370756925003889
2474,-109.87179565429688,136.445068359375,-1.1088258028030396,6.38446353321452e-10,-109.83143036412453,136.44458498120247,-3.3492466047452747,0.17533321334422852,0.040368184318289375,-2.240420801942235,0.18797636032104495,-0.011370756925003889
2475,-109.87179565429688,136.445068359375,-1.1088258028030396,2.9967169637498884e-10,-109.83590908668796,136.45295937855565,-3.319867204104813,0.13385432224148439,0.03674389634290819,-2.2110414013017734,0.18797636032104495,-0.011370756925003889
2476,-109.87179565429688,136.445068359375,-1.1088258028030396,3.323530208521062e-10,-109.86401500304466,136.47473240597898,-3.262369414140115,0.032865652151284286,0.03066747780356159,-2.1535436113370756,0.18797636032104495,-0.011370756925003889
2477,-109.87179565429688,136.445068359375,-1.1088258028030396,3.7287717766484934e-10,-109.87877898493187,136.4368937314954,-3.315693932012312,-0.009794689146761536,0.010751346321637312,-2.2068681292092727,0.18797636032104495,-0.011370756925003889
2478,-109.87179565429688,136.445068359375,-1.1088258028030396,7.436610021798592e-10,-109.86319241160702,136.421048511789,-3.3164893820262358,0.047422355997917165,0.025514091456202516,-2.207663579223196,0.18797636032104495,-0.011370756925003889
2479,-109.87179565429688,136.445068359375,-1.1088258028030396,1.341740645751929e-10,-109.88149793570952,136.48030796775407,-3.264735202836974,-0.023757705512844847,0.03655084490569955,-2.1559094000339343,0.18797636032104495,-0.011370756925003889
2480,-109.87179565429688,136.445068359375,-1.1088258028030396,3.610095908143199e-10,-109.89618857256085,136.46677151677238,-3.25390052262207,-0.03587858557684669,0.03265029100097437,-2.14507471981903,0.18797636032104495,-0.011370756925003889
2481,-109.87179565429688,136.445068359375,-1.1088258028030396,7.767538062489919e-10,-109.8858156148165,136.47923984338303,-3.2598804957281895,0.031860282689753563,0.03693574978638615,-2.15105469292515,0.18797636032104495,-0.011370756925003889
2482,-109.87179565429688,136.445068359375,-1.1088258028030396,2.7735775960436707e-10,-109.91060506514565,136.46818955570208,-3.264353895433239,-0.040085491084364905,0.04517477271690652,-2.1555280926301994,0.18797636032104495,-0.011370756925003889
2483,-109.87179565429688,136.445068359375,-1.1088258028030396,3.9783323609838914e-10,-109.87507040504484,136.45488297271663,-3.255404151457078,0.10703617582039514,0.010346527316304043,-2.1465783486540384,0.18797636032104495,-0.011370756925003889
2484,-109.87179565429688,136.445068359375,-1.1088258028030396,6.032262224336958e-10,-109.87591671198544,136.41481189461658,-3.3248740872886096,0.09596175949411764,0.030535827746275234,-2.21604828448557,0.18797636032104495,-0.011370756925003889
2485,-109.87179565429688,136.445068359375,-1.1088258028030396,2.640193974604336e-10,-109.90277115041765,136.41451658446866,-3.332242377558952,0.00889521918535019,0.04350738224549876,-2.223416574755913,0.18797636032104495,-0.011370756925003889
