step,gt_x,gt_y,gt_yaw,rtk_x,rtk_y,rtk_yaw,cart_x,cart_y,cart_yaw,odo_x,odo_y,odo_yaw,gyro_bias_rate,gyro_bias_offset,rtk_innov_norm,cart_innov_norm,odo_innov_norm,nees_rtk,nees_cart,nees_odo,nis_rtk,nis_cart,nis_odo,lane_width,avg_confidence,lane_confidence,temporal_iou,temporal_dice,speed_kmh,adaptive_threshold,lane_heading,rtk_pxx,rtk_pxy,rtk_pyy
16,52.07233428955078,133.9588165283203,3.1374415843986867,52.21169901782587,133.96992979260025,3.1385403310935063,52.32421614205979,134.10216573757614,2.078923718191051,51.390083197950375,133.94118366680536,3.1385403310935063,-0.0015285211675717429,-0.0015285211675717429,0.07885087184280735,0.4686451938107076,3.701460449256899e-06,2.2620590222289674,8.2714291031652,2.1696729619339807,0.1155724139614373,0.5781585465207437,1.0466167110340872e-10,239.0,0.09564511477947235,0.8435961008071899,0.9074468387133408,0.9514779864852797,14.466176063604621,0.3,0.9383607715277127,0.00986161923530004,2.55861022300143e-05,0.02893381102792508
17,51.86287307739258,133.9616241455078,3.1360221195376745,52.01729464657609,133.97130494300526,3.1371551119639367,52.219333831528324,134.0724627077762,2.096931193932253,51.174889719433814,133.94184054167445,3.1371551119639367,-0.0017653537418623713,-0.0017653537418623713,0.05518885270919142,0.46037813841607295,4.12921840542424e-06,2.69666865517692,5.4458247021145,2.095842382207303,0.05531023933638836,0.5559063976077493,1.3024951660607458e-10,235.5,0.1153039038181305,0.9290106892585754,0.9528175512755633,0.975838782945382,15.493996714501964,0.3,0.8694589206161943,0.009861160760980255,5.201959604634317e-05,0.02893370331328669
18,51.63934326171875,133.96473693847656,3.1346489936796296,51.81497172490338,133.9888276220578,3.135711335159698,52.041254621256655,134.02668839173188,2.1584129160993504,50.945763852482344,133.94285734732154,3.135711335159698,-0.002010108602569732,-0.002010108602569732,0.08167741603288833,0.5697241675878773,4.776153351038204e-06,3.4103854924447554,3.959715308896166,2.0288076996241577,0.12061350910528178,0.8394661122752684,1.7425899308509435e-10,235.5,0.11292657256126404,0.9118438363075256,0.9542169412629387,0.9765721718145206,16.49721803081574,0.3,0.8510979581016312,0.009861024145115737,7.851425809139784e-05,0.028933521595263904
19,51.402034759521484,133.9681854248047,3.1333317942044765,51.59611341181246,133.97025314792052,3.1344574989901997,51.740614676696985,134.1024482661523,2.2716911281923338,50.70293451094152,133.94428555590127,3.1344574989901997,-0.0022208799501218426,-0.0022208799501218426,0.08134392741649067,0.5259794786348763,3.817596881283691e-06,4.075048577240524,2.50632860169325,1.9675611581257764,0.10120755628700294,0.6882194194656089,1.1133208541420616e-10,234.0,0.13240155577659607,0.9624767899513245,0.9692758089368259,0.9843982285651691,17.484009462287215,0.3,0.8676202684694602,0.00986110386302006,0.0001054368010741393,0.02893326197758623
20,51.15110778808594,133.971923828125,3.1320862337626463,51.36038693993581,133.97369083421634,3.1333466966495056,51.56273223709405,134.15675946299277,2.341781131773164,50.4465801525445,133.9461147439816,3.1333466966495056,-0.0024060529912269825,-0.0024060529912269825,0.05627591427858038,0.2752135549011196,3.1631892758454683e-06,4.690525066673018,2.522025604250115,1.9106124755177514,0.05734424710110554,0.18570032498986352,7.643507001721764e-11,237.5,0.09732000529766083,0.8364018797874451,0.9757680526491371,0.9877354291064823,18.457979028930144,0.3,0.8896421311587088,0.00986130306564831,0.00013020249814235473,0.028932956708377887
21,50.88715362548828,133.97598266601562,3.1309226986823906,51.11284734789775,133.98026048546362,3.1322882240872865,51.281781485373514,134.14998546841673,2.5131039668142847,50.178841496488744,133.94832258349507,3.1322882240872865,-0.002581046099302921,-0.002581046099302921,0.058300485499548985,0.4654175560075641,2.999748976328931e-06,5.409645277728495,1.9079236654641432,1.8536684222443869,0.06252220766296589,0.4964568426860295,6.874058696351258e-11,237.5,0.1178399920463562,0.9217621684074402,0.9223652567548452,0.9596149883731199,19.277834226798927,0.3,0.9928077612352053,0.009861565998546026,0.0001523505379179571,0.02893262901593492
22,50.61891555786133,133.98023986816406,3.1298355963254205,50.85290227916486,133.99265291178958,3.1312695149155783,50.89203590818919,134.091900019581,2.7675640396803933,49.90904240118215,133.9508330096553,3.1312695149155783,-0.00274808652967928,-0.00274808652967928,0.035400486106900025,0.5949919400429089,2.800010053150004e-06,5.7940162338923935,0.834738141574692,1.7954844336971312,0.021903644489845376,0.772777925740052,5.989122593699214e-11,237.0,0.10783824324607849,0.9318292737007141,0.9439599754038794,0.9711722333251859,19.426371612325546,0.3,0.9945434755360258,0.009861876612111058,0.0001728847894574122,0.028932279158608673
23,50.34699630737305,133.98464965820312,3.128854487779835,50.592489050807,133.99215598143294,3.1302535720909006,50.623988950201124,134.15921358207643,2.807231642298893,49.635166888697356,133.95366039395998,3.1302535720909006,-0.002913320709143312,-0.002913320709143312,0.04827398817342591,0.11887069345586798,2.8269280152315446e-06,6.347404787036981,0.9690768220672432,1.7423666227732295,0.04129495816630373,0.0329447047008794,6.104828994907956e-11,230.0,0.12409970164299011,0.9467149376869202,0.9548066203584599,0.9768808949330994,19.720083469264495,0.3,1.0181002638569783,0.009862228495076748,0.00019248739037186992,0.028931903970044498
24,50.0679817199707,133.98928833007812,3.12796472565964,50.324306039227835,134.00441972674105,3.1295533836816176,50.37035507411417,134.00232568923866,3.0203935676053337,49.35231540101992,133.95686781980356,3.1295533836816176,-0.0030262830010832496,-0.0030262830010832496,0.04214157780470161,0.49956439694031285,1.3868074226763838e-06,6.898278744414515,0.9698795834853032,1.6972614148426954,0.03158597874347075,0.5420594712595852,1.4691965370303638e-11,207.5,0.12904341518878937,0.9805919528007507,0.9450002925516353,0.9717225197039889,20.366614206945574,0.3,0.9191765230181563,0.009862612224889895,0.00021137527714412165,0.02893150454962585
25,49.78010559082031,133.9941864013672,3.127165511016507,50.04474338224956,134.00342947649824,3.1287852462508967,50.112266350440756,133.98826652581005,3.0635776227499782,49.06081070496222,133.96037750883363,3.1287852462508967,-0.003149217485361127,-0.003149217485361127,0.03341893583524145,0.09446762858838241,1.7201044153480893e-06,7.332071560925215,1.2157516076163764,1.6545413196768148,0.018504217593491117,0.018480586795468934,2.2602553967843466e-11,201.0,0.1121056005358696,0.9575196504592896,0.9758592346798989,0.9877821431322702,20.989856600558255,0.3,0.896174570688025,0.009862948339801064,0.0002266021580723451,0.02893115547986003
26,49.48126220703125,133.9993896484375,3.1263745521727535,49.751564276597456,133.98995831298657,3.128251133915196,49.779090753397895,134.03901577656293,3.047062906426355,48.75687052397563,133.9642704142063,3.128251133915196,-0.0032340205272662743,-0.0032340205272662743,0.030413429753631618,0.1923601506668374,8.671393878501021e-07,7.64593487840135,0.9863868481005958,1.6177181920498966,0.010638518755559458,0.09638061117444334,5.7441798688913085e-12,201.0,0.1312384009361267,0.9753605127334595,0.9898374605895497,0.9948927791280805,21.885486424672962,0.3,0.8988429225433164,0.009863286337121123,0.0002407918994425223,0.02893080790810061
27,49.170555114746094,134.0048828125,3.1255971754505594,49.449672627688365,133.9886147513449,3.1272007076352804,49.54989163597997,134.1022247797812,3.008492019576879,48.441711600309354,133.96847540406293,3.1272007076352804,-0.003399489205951852,-0.003399489205951852,0.03159440118236586,0.14162207405028215,3.4777573771904713e-06,8.145687082865551,1.6512402914595596,1.5816298441961054,0.018118612177011655,0.04834296489079597,9.239400865987006e-11,217.0,0.1309598982334137,0.9820907711982727,0.9658519158057698,0.9826293710529903,22.693457041346136,0.3,0.9441580087935506,0.009863594599311954,0.0002528864175840236,0.028930494855689638
28,48.84440994262695,134.00933837890625,3.126404113260853,49.137245327223674,134.01697670174912,3.126523962742308,49.158371100531504,133.90358968931432,-2.583890182007047,48.10835087027561,133.9732734614768,3.126523962742308,-0.0035052618955150657,-0.0035052618955150657,0.06389404592852828,0.8149546631742137,1.5268955539937679e-06,8.92087424986036,7.433231877675816,1.553495713502487,0.05407550825744236,1.063495009293828,1.7810098368676857e-11,217.0,0.13891468942165375,0.9858330488204956,0.9670552752160547,0.9832517544376953,24.004456067315548,0.3,0.9906137202872174,0.009864049929279157,0.0002695036369276751,0.028930039318271678
29,48.505393981933594,134.012939453125,3.127595078900337,48.808028910280015,134.01341825724478,3.127939792985728,48.89352133042471,133.91145534133747,-2.608576370174194,47.76468089218901,133.9784524481697,3.127939792985728,-0.0032856860270951823,-0.0032856860270951823,0.04563264149050212,0.4027995399745062,6.889901736251147e-06,9.514010165482798,3.5704894809252914,1.5214993805501045,0.03021798302437811,0.4031821435647443,3.6264021332896636e-10,225.5,0.14394187927246094,0.9897295832633972,0.9738206472196901,0.9867367114549207,24.74703810030413,0.3,1.0167000438086164,0.00986438328637377,0.0002810710461401726,0.028929705781359276
30,48.15358352661133,134.01641845703125,3.128846231980456,48.46551941638021,134.01436428203615,3.1290510870721473,48.541283651729806,133.85069946541958,-2.6513707988159103,47.40727411087999,133.9833323109214,3.1290510870721473,-0.003114663466279027,-0.003114663466279027,0.032529205700010964,0.307318707922669,4.414292617660465e-06,10.09516762137147,2.5468967451167073,1.4931579436643267,0.019524965637747825,0.2332744961760946,1.4885576620303656e-10,226.0,0.14967718720436096,0.9843906164169312,0.9773863700207877,0.9885638789049737,25.73568030824539,0.3,1.0426765420223094,0.009863982601357861,0.00026716798806539525,0.028930103618024144
31,47.789154052734375,134.01979064941406,3.1300699545013475,48.11368499821978,134.01094664184333,3.1306153463285877,48.14361423928813,133.76231835738483,-2.711156447473899,47.03851993320003,133.98795710351612,3.1306153463285877,-0.0028757669439842862,-0.0028757669439842862,0.04592266019041878,0.3002355004429509,9.023775310978976e-06,10.914433565495626,2.0368274840495046,1.463757171743286,0.03872248625913198,0.2182720146801586,6.220242651154445e-10,229.0,0.1475222408771515,0.9883427619934082,0.9191786928177411,0.9578875549813463,26.552376089883673,0.3,1.1654901083654943,0.009863417614296977,0.0002455953253945302,0.028930683631952073
32,47.41397476196289,134.02304077148438,3.131005522992292,47.75370482147567,134.0407061659883,3.13232391633756,47.83787541292803,133.9130380488311,-2.894563457430581,46.6597272833046,133.99211507831518,3.13232391633756,-0.0026168050342787203,-0.0026168050342787203,0.06959382328507335,0.6409822160296073,1.1058415692488666e-05,11.932530385561062,1.9492621819676113,1.4344299911039728,0.06797653292747471,0.9358617178862282,9.34127394065451e-10,243.0,0.13774551451206207,0.9785021543502808,0.9578569095066971,0.9784748873685967,27.27469832880911,0.3,1.4372515291361294,0.00986275166191246,0.00021720469640670967,0.0289313716539554
33,47.03328323364258,134.02615356445312,3.1318540061155913,47.38409066565994,134.0433457009298,3.1331651919543653,47.44689085061614,134.01326815313126,-3.04335926478825,46.27847191053457,133.99564887712427,3.1331651919543653,-0.002490253221509287,-0.002490253221509287,0.044935637332906134,0.37452129205366447,2.6984298973076193e-06,12.70942612682241,1.8517613389844594,1.4005952451764085,0.033498445057327235,0.28088168008901915,5.56235983561613e-11,243.0,0.14144185185432434,0.9783713221549988,0.9850595783684692,0.9924735651290576,27.451561857444116,0.3,1.4905009743780717,0.009862109944657577,0.00018641442232411744,0.02893202371530528
34,46.65189743041992,134.02911376953125,3.1325956964791786,47.01051723583216,134.028277038364,3.134063975395634,47.09428104581821,133.94796417896072,-3.019876230219976,45.89730136064949,133.99886119149375,3.134063975395634,-0.0023560581212646223,-0.0023560581212646223,0.044528261216504036,0.055341729350371786,3.079248815041069e-06,13.270032110770345,2.167951701387525,1.3668540470321815,0.02496187842266164,0.006102198644909967,7.243192399855458e-11,243.0,0.12386617064476013,0.9601728916168213,0.9730760946490661,0.9863543502331457,27.44524952156757,0.3,1.4912403882329388,0.009861701626472092,0.0001649230295398799,0.02893242106298813
35,46.27336502075195,134.0319061279297,3.133210886690987,46.63560832764049,134.0254269449244,3.1349069217339753,46.7148576982743,134.0991117719826,3.108397250185045,45.52063759580765,134.00169697352248,3.1349069217339753,-0.002231130849153709,-0.002231130849153709,0.016128062191563576,0.35515651165428563,2.6764917961941137e-06,13.538867820386471,2.2423429344639296,1.3316388590799895,0.0046450872750829104,0.23480429442481132,5.472355619682385e-11,242.5,0.10119400918483734,0.9188206195831299,0.9451039028409264,0.971777293192978,27.120555564423636,0.3,1.2568585032860282,0.00986139709677516,0.0001470806153519589,0.028932712298248772
36,45.898895263671875,134.03456115722656,3.1337232788847182,46.25980253121273,134.02914693063184,3.1354831910424883,46.314539071298036,134.19902846649723,3.0383699423557804,45.147554499191635,134.0041913245255,3.1354831910424883,-0.0021463529992402724,-0.0021463529992402724,0.012124751461150251,0.187635308538726,1.2389854697758551e-06,13.440092487812967,2.1724401130846664,1.2989087000050976,0.0012331644595497797,0.07164679464676563,1.1726800236140307e-11,245.0,0.10532955080270767,0.9095335602760315,0.9393471414728682,0.9687251151534078,26.862581205628782,0.3,1.2994471910479217,0.009861155087078492,0.00013124312963146834,0.028932944114749677
37,45.52958297729492,134.03709411621094,3.1341392646469886,45.893827718132826,134.03114543471108,3.1360462566387852,45.7881741421031,134.12991991072812,-2.993978570143029,44.78067646140394,134.00643276289537,3.1360462566387852,-0.0020641213541842864,-0.0020641213541842864,0.01667709245184195,0.5314146789531472,1.1631822331992225e-06,13.685875814823063,1.4075409737168023,1.265847068835609,0.005111792911730031,0.6561015015266629,1.0335801570425698e-11,243.0,0.10465635359287262,0.9313915967941284,0.9649545707398479,0.9821647636123431,26.415709707737662,0.3,1.2313175561216922,0.00986098335164964,0.00011890879582414032,0.028933106919728953
38,45.16534423828125,134.03948974609375,3.1344849429564805,45.5247651876145,134.0357201813387,3.1365573169195127,45.46506831027988,134.04080605329855,-2.9862677550987162,44.41802241126803,134.00844419368403,3.1365573169195127,-0.0019900247421990327,-0.0019900247421990327,0.018490860352106318,0.1266101084028868,9.472038025037932e-07,13.330336745785855,1.1829637597970837,1.235708310530491,0.006098292811277618,0.040351156274503475,6.853881163459643e-12,239.5,0.12624964118003845,0.9751915335655212,0.9733074344434349,0.9864731845171943,26.111491538303035,0.3,1.213236794012123,0.00986084718807728,0.00010805960038067468,0.028933236511432803
39,44.80608367919922,134.04176330566406,3.134774162250863,45.16663623127864,134.04450944768445,3.1369685781039394,45.170990326294614,133.91007786518355,-2.9531579236349823,44.060755400876246,134.01024316113282,3.1369685781039394,-0.0019308259287225229,-0.0019308259287225229,0.011401150482128265,0.23584137159964055,6.042739038036871e-07,13.41094013073068,1.7129410048949478,1.206214400250682,0.0016290895750417779,0.13651638220188222,2.7894510072403977e-12,222.0,0.12707671523094177,0.9689757823944092,0.9381051068699929,0.9680642226726464,25.723549635005806,0.3,1.0724853011186941,0.009860736326542502,9.828528014537089e-05,0.028933342652281077
40,44.450077056884766,134.04397583007812,3.1350173088583877,44.80589181598941,134.0413024387346,3.137289076698213,44.784651742373015,133.95647012745656,-3.0222005665103118,43.70530377396826,134.01188680419375,3.137289076698213,-0.0018850209205646207,-0.0018850209205646207,0.022070555164690215,0.25248576355606683,3.6512148504641573e-07,13.067821826453283,1.3032678297863736,1.1803149629050054,0.007078310083588584,0.14090953683511523,1.0184203006703386e-12,229.0,0.1281861662864685,0.9641586542129517,0.9430437702215982,0.9706871092400012,25.592789865087127,0.3,1.121558773980109,0.00986065087407403,9.005347682634204e-05,0.02893342425784236
41,44.09584426879883,134.04612731933594,3.135209056456873,44.45218868199812,134.0533742388594,3.1376013211992007,44.461858221672266,134.09867491869497,3.1364392606320024,43.35158521058107,134.0134090652499,3.1376013211992007,-0.0018407115718146099,-0.0018407115718146099,0.01662081211060939,0.3828970013995618,3.448668524086429e-07,13.105318312447624,1.5373157691056463,1.1555680238128017,0.0021266395853946447,0.31329920309643206,9.085641695954134e-13,229.0,0.1244262158870697,0.9768601059913635,0.979006765160938,0.9893920348284637,25.467971551466853,0.3,1.1006042943733345,0.009860587086714154,8.339742604380556e-05,0.028933484972739287
42,43.74092102050781,134.047607421875,3.1359251804739956,44.096963584629975,134.06281245576778,3.1379431433717073,44.07773782803902,134.20019324750928,3.061521590348889,42.99560712997518,134.01482989533116,3.1379431433717073,-0.0017925460361341197,-0.0017925460361341197,0.0034350180685306306,0.19698585035891922,4.1593661848082775e-07,13.088007701863033,1.4800897193704332,1.1342486470227446,0.000107140751237831,0.07727083731294475,1.3216209486309641e-12,231.0,0.13155068457126617,0.9773934483528137,0.9724631202503353,0.9860393436678452,25.63062500481468,0.3,1.091108984439236,0.009860533939894549,7.733277632367848e-05,0.02893353616608883
43,43.38379669189453,134.04861450195312,3.136890842685258,43.73676703823736,134.05541517059527,3.1389960074961563,43.686652411725504,134.23934396842125,3.055417624931258,42.63761921758741,134.01613628285756,3.1389960074961563,-0.001645224700942013,-0.001645224700942013,0.025717211048559976,0.09521754773169269,3.968403015974786e-06,12.862249401066215,1.3192126043294106,1.1134973945687867,0.0066577668306733164,0.023519323267824625,1.2030250230916764e-10,227.0,0.13043645024299622,0.9752451777458191,0.987169968221912,0.9935435659841578,25.775295455240077,0.3,0.9719547113378739,0.009860480648475578,7.006262222857041e-05,0.028933591913468046
44,43.02302551269531,134.0493621826172,3.1378019100941743,43.37779564611571,134.04702282408064,3.1399455080201815,43.39039233423185,134.07042767214247,-3.0769686734277046,42.275015431495056,134.01707774230684,3.1399455080201815,-0.0015132875994627979,-0.0015132875994627979,0.011643970301936557,0.4037041895053097,3.2690691060821564e-06,12.991367276875131,1.5532593365198184,1.0949925112859331,0.001373114909189748,0.3312596343447171,8.163713305015388e-11,225.5,0.12693987786769867,0.9631127715110779,0.9781884100345009,0.9889739572556091,26.10755568743067,0.3,0.9878511013462968,0.009860386598704123,5.436790412964308e-05,0.028933693341851995
