step,environment,gt_x,gt_y,ekf_x,ekf_y,error_m
75,TUNNEL,246.943115234375,-53.31940841674805,238.7434088069909,-51.25713930855876,8.45506589979497
76,TUNNEL,246.9519500732422,-53.78197479248047,238.61880877310514,-51.7026056174553,8.588656477825538
77,TUNNEL,246.9608612060547,-54.24435806274414,238.49547169822912,-52.14826846601171,8.72103268636995
78,TUNNEL,246.97039794921875,-54.70664596557617,238.37146621087953,-52.59371139015542,8.854723008690108
79,TUNNEL,246.97987365722656,-55.16895294189453,238.2486386128267,-53.03952839127443,8.987152736953997
80,TUNNEL,246.9898223876953,-55.63134765625,238.12503228553186,-53.485257869355614,9.120866457131555
81,TUNNEL,246.9995880126953,-56.09387969970703,238.00249946480693,-53.931430188636824,9.253312392136777
82,TUNNEL,247.00978088378906,-56.55655288696289,237.87911554140902,-54.37751969183406,9.387078100240425
83,TUNNEL,247.01980590820312,-57.01934814453125,237.75675938893335,-54.82400438900664,9.519641013351126
84,TUNNEL,247.03013610839844,-57.48222351074219,237.63351528456417,-55.2703153490131,9.653446049097678
85,TUNNEL,247.04026794433594,-57.94514465332031,237.51128770681655,-55.71691993063453,9.786033403878369
86,TUNNEL,247.05072021484375,-58.40803909301758,237.38815112812384,-56.16324756838345,9.9198956821483
87,TUNNEL,247.06092834472656,-58.87089157104492,237.26601758585284,-56.609790545993974,10.052504892800934
88,TUNNEL,247.07156372070312,-59.33367156982422,237.1430529239656,-57.05603373596148,10.186410591723494
89,TUNNEL,247.08204650878906,-59.79638671875,237.02115313037007,-57.502497293632686,10.31908446842937
90,TUNNEL,247.09286499023438,-60.25902557373047,236.89839715573038,-57.94867444055353,10.45298506587035
91,TUNNEL,247.1034698486328,-60.72163772583008,236.77667340858454,-58.395101183233045,10.585626906245702
92,TUNNEL,247.11434936523438,-61.18423843383789,236.65403479758757,-58.8412723766121,10.719499559188204
93,TUNNEL,247.12503051757812,-61.6468391418457,236.53239283859457,-59.28772968627836,10.852159712313915
94,TUNNEL,247.13601684570312,-62.10945129394531,236.4098210810599,-59.73396229656175,10.986092278792334
95,TUNNEL,247.146728515625,-62.57210922241211,236.28822507009036,-60.1804960126804,11.118763907091957
96,TUNNEL,247.1577606201172,-63.034793853759766,236.16569491748257,-60.62680810178306,11.25272872652492
97,TUNNEL,247.16845703125,-63.49750900268555,236.04409788480032,-61.073400597956535,11.385414703781167
98,TUNNEL,247.17942810058594,-63.960243225097656,235.92156388409956,-61.51975121565324,11.51935362618088
99,TUNNEL,247.1902618408203,-64.42298889160156,235.80001571985034,-61.96637360698596,11.652152820525425
100,TUNNEL,247.20140075683594,-64.8857192993164,235.67756734351843,-62.41274320899286,11.786193078394946
101,TUNNEL,247.21234130859375,-65.34844207763672,235.55610962076616,-62.85936847550199,11.919027836076225
102,TUNNEL,247.22357177734375,-65.81114196777344,235.43375592214676,-63.30573329241918,12.053083859742898
103,TUNNEL,247.23455810546875,-66.27383422851562,235.31239433736977,-63.75235222151445,12.185887756950775
104,TUNNEL,247.24583435058594,-66.73649597167969,235.1901109148991,-64.19870846271348,12.319936403993077
105,TUNNEL,247.25685119628906,-67.19917297363281,235.06879489662035,-64.64532164422597,12.45274559993126
106,TUNNEL,247.26815795898438,-67.6618423461914,234.94654973916664,-65.09168070707277,12.586808967084426
107,TUNNEL,247.2791290283203,-68.12451171875,234.8252419526428,-65.53829929387847,12.719583247901127
108,TUNNEL,247.29042053222656,-68.58718872070312,234.70299820231733,-65.98466931652717,12.85364960470799
109,TUNNEL,247.301513671875,-69.04985809326172,234.58172400637207,-66.431311635132,12.986525119831663
110,TUNNEL,247.3128662109375,-69.51253509521484,234.45951824979863,-66.87770762315711,13.120627638098066
111,TUNNEL,247.32395935058594,-69.97523498535156,234.3382493214981,-67.32436446399026,13.253519512966164
112,TUNNEL,247.3352508544922,-70.43792724609375,234.21602021880165,-67.77076221206573,13.38760552866654
113,TUNNEL,247.34632873535156,-70.90062713623047,234.094748128198,-68.21742140613186,13.520502267960397
114,TUNNEL,247.35769653320312,-71.36331939697266,233.97254336168677,-68.66382431619807,13.6546548515911
115,TUNNEL,247.36878967285156,-71.82601928710938,233.85127605644595,-69.11047964133358,13.787578827970165
116,TUNNEL,247.38015747070312,-72.28871154785156,233.72907456599987,-69.55687641171971,13.921745137808193
117,TUNNEL,247.39126586914062,-72.75138854980469,233.60783483362965,-70.00353194489387,14.054667802258404
118,TUNNEL,247.40261840820312,-73.21405792236328,233.485639172351,-70.44992414072556,14.188824708689937
119,TUNNEL,247.4137420654297,-73.6767349243164,233.36440233629222,-70.89657644362674,14.321774610797059
120,TUNNEL,247.4250946044922,-74.13939666748047,233.24220791477202,-71.34296725939201,14.455943147642195
121,TUNNEL,247.43618774414062,-74.6020736694336,233.12094600239433,-71.78961372789004,14.588902530602587
122,TUNNEL,247.44757080078125,-75.06474304199219,232.9987469041819,-72.23600599514305,14.723120093076645
123,TUNNEL,247.45864868164062,-75.52741241455078,232.87748220214394,-72.68265529363742,14.856078183012672
124,TUNNEL,247.47003173828125,-75.9900894165039,232.75528125849976,-73.12905081129728,14.990310990193372
125,TUNNEL,247.48114013671875,-76.45277404785156,232.6340404951762,-73.57570939526106,15.123288953831386
126,TUNNEL,247.49253845214844,-76.91546630859375,232.51186788170028,-74.02211465694529,15.257521899718457
127,TUNNEL,247.50369262695312,-77.3781509399414,232.3906682111803,-74.46878470672436,15.390513924841143
128,TUNNEL,247.51513671875,-77.8408203125,232.26853944972666,-74.91520137131863,15.52475360425373
129,TUNNEL,247.5263214111328,-78.30349731445312,232.14734944695454,-75.36187295355133,15.657775466381946
130,TUNNEL,247.53770446777344,-78.76616668701172,232.02520031720871,-75.80828193627912,15.791987437302001
131,TUNNEL,247.548828125,-79.22884368896484,231.90398335268117,-76.25494483430573,15.924987985794361
132,TUNNEL,247.56019592285156,-79.6915054321289,231.78180439977422,-76.70134426426465,16.059224852567525
133,TUNNEL,247.57130432128906,-80.15418243408203,231.66055614874816,-77.14799780328785,16.192252883537762
134,TUNNEL,247.58265686035156,-80.61685180664062,231.5383451965467,-77.59438817998942,16.326519014772707
135,TUNNEL,247.59371948242188,-81.07952880859375,231.41706450164935,-78.04103313662068,16.459545021523276
136,TUNNEL,247.60508728027344,-81.54219818115234,231.2948459165433,-78.48742234691609,16.59384309738306
137,TUNNEL,247.61618041992188,-82.00489044189453,231.17356157356065,-78.93406717934893,16.72691454024037
138,TUNNEL,247.62754821777344,-82.46758270263672,231.05134110363267,-79.3804568636176,16.861227364484197
139,TUNNEL,247.638671875,-82.93028259277344,230.93008096904296,-79.82710869640431,16.994313704699493
140,TUNNEL,247.65000915527344,-83.39297485351562,230.8078890677555,-80.27350668445058,17.12857526766851
141,TUNNEL,247.66110229492188,-83.85567474365234,230.68663448986658,-80.72016017342018,17.261634015497982
142,TUNNEL,247.6724090576172,-84.31836700439453,230.56440975439517,-81.16654847702988,17.395907570129364
143,TUNNEL,247.68348693847656,-84.78105926513672,230.44314024454286,-81.61319743897104,17.5289732350959
144,TUNNEL,247.69485473632812,-85.24375915527344,230.32093680861018,-82.05959130477507,17.66329383380196
145,TUNNEL,247.7059783935547,-85.70645141601562,230.19969478811927,-82.50624712800597,17.79638371015112
146,TUNNEL,247.7173614501953,-86.16915130615234,230.07752148236023,-82.95264913444205,17.930695477628554
147,TUNNEL,247.7284393310547,-86.63184356689453,229.95628568177722,-83.39930675579174,18.063741018090937
148,TUNNEL,247.7398223876953,-87.09453582763672,229.83411512309073,-83.84570959644181,18.198055514977792
149,TUNNEL,247.7509002685547,-87.55723571777344,229.71288039952898,-84.29236797388714,18.33110804562657
150,TUNNEL,247.76223754882812,-88.01992797851562,229.590685182456,-84.73876421389059,18.46540958262481
151,TUNNEL,247.7733154296875,-88.48262786865234,229.4694214145239,-85.18541494838774,18.598498572731653
152,TUNNEL,247.78469848632812,-88.94532012939453,229.34722032941488,-85.63180966296397,18.73285756092214
153,TUNNEL,247.79583740234375,-89.40801239013672,229.2259894681871,-86.0784688549113,18.865977643648993
154,TUNNEL,247.80723571777344,-89.87071228027344,229.10382824111724,-86.52487462649218,19.000317914269207
155,TUNNEL,247.8184051513672,-90.33340454101562,228.98264058601296,-86.9715452692936,19.133429502426303
156,TUNNEL,247.8298797607422,-90.79610443115234,228.86052396559438,-87.41796307634567,19.267804708787214
157,TUNNEL,247.84104919433594,-91.25879669189453,228.7393460250278,-87.86463654551567,19.400912016387867
158,TUNNEL,247.85250854492188,-91.72148895263672,228.61723379234394,-88.31105545750789,19.53527198254119
159,TUNNEL,247.86370849609375,-92.18418884277344,228.4960576915793,-88.75772972122734,19.66841426748064
160,TUNNEL,247.87510681152344,-92.64688110351562,228.37392117679462,-89.204141956666,19.80274460758923
161,TUNNEL,247.88619995117188,-93.10958099365234,228.25271615230224,-89.65080862935525,19.935816821703135
162,TUNNEL,247.8976287841797,-93.57227325439453,228.13057377898278,-90.09721946084935,20.070188400872397
163,TUNNEL,247.9087677001953,-94.03496551513672,228.00936608257464,-90.54388528860623,20.203312250406768
164,TUNNEL,247.92019653320312,-94.49766540527344,227.88722240153967,-90.99029579864676,20.337691464799676
165,TUNNEL,247.9313201904297,-94.96035766601562,227.76601404190487,-91.43696142312103,20.470805874419714
166,TUNNEL,247.9427032470703,-95.42305755615234,227.64384494803932,-91.88336473163791,20.60517103874798
167,TUNNEL,247.953857421875,-95.88574981689453,227.52264280747218,-92.3300316109826,20.73831387986113
168,TUNNEL,247.96527099609375,-96.34844207763672,227.40048383544172,-92.77643739210995,20.87270199174855
169,TUNNEL,247.9763946533203,-96.81114196777344,227.27928323738544,-93.22310434581846,21.005819073299328
170,TUNNEL,247.9878692626953,-97.27383422851562,227.1571499328017,-93.66951720529909,21.140245244666673
171,TUNNEL,247.99905395507812,-97.73653411865234,227.03595348344814,-94.1161856110031,21.273422496168582
172,TUNNEL,248.01052856445312,-98.19922637939453,226.91382194331365,-94.56259932615077,21.407851050089416
173,TUNNEL,248.02171325683594,-98.66191864013672,226.79262611474735,-95.00926844934398,21.541030483769557
174,TUNNEL,248.03317260742188,-99.12461853027344,226.67049476636606,-95.45568257473928,21.6754491438251
175,TUNNEL,248.04437255859375,-99.58731079101562,226.54929895007893,-95.90235195862455,21.808647620425415
176,TUNNEL,248.0557098388672,-100.05001068115234,226.4271242065972,-96.34875382534068,21.942994753796224
177,TUNNEL,248.0668182373047,-100.51270294189453,226.30587788038352,-96.79540937392032,22.076159011204435
178,TUNNEL,248.0781707763672,-100.97539520263672,226.18369291690885,-97.241808294583,22.210534256030435
179,TUNNEL,248.0893096923828,-101.43809509277344,226.06246713002756,-97.6884687347605,22.343712562855135
180,TUNNEL,248.10073852539062,-101.90078735351562,225.9403090453802,-98.13487509976422,22.47813893189271
181,TUNNEL,248.11190795898438,-102.36348724365234,225.81911319844667,-98.58154348092161,22.611320104317553
182,TUNNEL,248.12332153320312,-102.82617950439453,225.69695097335642,-99.02794825391466,22.745739317939982
183,TUNNEL,248.13441467285156,-103.28887176513672,225.57572063501337,-99.47460746185355,22.8788830336644
184,TUNNEL,248.14573669433594,-103.75157165527344,225.4535177230902,-99.92100081466003,23.01325867416267
185,TUNNEL,248.1568145751953,-104.21426391601562,225.33224364001933,-100.36764837789228,23.146435783355766
186,TUNNEL,248.16818237304688,-104.67696380615234,225.21003109147574,-100.81403968137076,23.28086968008983
187,TUNNEL,248.17930603027344,-105.13965606689453,225.08878818367444,-101.26069556334684,23.414063060737448
188,TUNNEL,248.19065856933594,-105.60234832763672,224.96657929093092,-101.70708796172367,23.548480028398735
189,TUNNEL,248.2017059326172,-106.06504821777344,224.8453024008063,-102.15373494113933,23.68163755927284
190,TUNNEL,248.21307373046875,-106.52774047851562,224.72308840540714,-102.60012607472314,23.816077877696152
191,TUNNEL,248.2241668701172,-106.99044036865234,224.60180911014422,-103.04677257063852,23.949286040323756
192,TUNNEL,248.23545837402344,-107.45313262939453,224.47955851990588,-103.49315360853132,24.083691820909422
193,TUNNEL,248.2465362548828,-107.91582489013672,224.3582730083531,-103.93979807510878,24.216893074243092
194,TUNNEL,248.2578887939453,-108.37852478027344,224.2360549659415,-104.38618805343728,24.35132959410376
195,TUNNEL,248.26898193359375,-108.84121704101562,224.1147738015019,-104.83283350678806,24.484544289119984
196,TUNNEL,248.2803497314453,-109.30391693115234,223.99255767237366,-105.27922390084491,24.61899667112592
197,TUNNEL,248.29144287109375,-109.76660919189453,223.87127725945996,-105.72586978935875,24.75221330343666
198,TUNNEL,248.30274963378906,-110.22930145263672,223.74903634282379,-106.17225338156628,24.886632464556175
199,TUNNEL,248.31382751464844,-110.69200134277344,223.62775197420768,-106.61889820220284,25.019842021525104
200,TUNNEL,248.32516479492188,-111.15469360351562,223.50553426007005,-107.06528833511588,25.154269922535313
201,TUNNEL,248.3363037109375,-111.61739349365234,223.38429662478262,-107.51194535281871,25.287494183184652
202,TUNNEL,248.34767150878906,-112.08008575439453,223.26210565269346,-107.95834262773984,25.421927163821284
203,TUNNEL,248.3587646484375,-112.54277801513672,223.1408495382408,-108.40499487537942,25.55512652711286
204,TUNNEL,248.37013244628906,-113.00547790527344,223.01865753569336,-108.85139176715231,25.689564258381132
205,TUNNEL,248.3812255859375,-113.46817016601562,222.89740079149203,-109.2980441424825,25.822766645077788
206,TUNNEL,248.3925323486328,-113.93087005615234,222.77516503392317,-109.74442900751633,25.95719161986632
207,TUNNEL,248.40354919433594,-114.39356231689453,222.65385755777075,-110.19106794130141,26.090373288918023
208,TUNNEL,248.41482543945312,-114.85625457763672,222.53161145991027,-110.63745021179224,26.224779812003593
209,TUNNEL,248.42591857910156,-115.31895446777344,222.41033490288802,-111.0840969591994,26.35800850087112
210,TUNNEL,248.43728637695312,-115.78164672851562,222.2881277165825,-111.53049010764488,26.492467443792577
211,TUNNEL,248.44837951660156,-116.24434661865234,222.16685837706783,-111.97713886410463,26.62569089109672
212,TUNNEL,248.45974731445312,-116.70703887939453,222.04465443564226,-112.4235327449287,26.760148665510265
213,TUNNEL,248.47084045410156,-117.16973114013672,221.92338642665584,-112.87018206160343,26.893371629791247
214,TUNNEL,248.48220825195312,-117.63243103027344,221.8011830276745,-113.3165762059894,27.027832134355272
215,TUNNEL,248.49330139160156,-118.09512329101562,221.6799151955635,-113.76322563598296,27.161056985904693
216,TUNNEL,248.50466918945312,-118.55782318115234,221.5577118194164,-114.20961979834277,27.29551948875224
217,TUNNEL,248.51576232910156,-119.02051544189453,221.43644389818064,-114.6562693592466,27.428746426935398
218,TUNNEL,248.52703857421875,-119.48320770263672,221.31421538107318,-115.10265647658805,27.563145233906774
219,TUNNEL,248.53811645507812,-119.94590759277344,221.19294340513795,-115.54930459555305,27.69636450955868
220,TUNNEL,248.5494842529297,-120.40859985351562,221.07073805129846,-115.99569794400567,27.830831753230427
221,TUNNEL,248.5605926513672,-120.87129974365234,220.94949435792893,-116.44235331619615,27.964053987703327
222,TUNNEL,248.57199096679688,-121.33399200439453,220.82731942860443,-116.88875507949638,28.09852184867852
223,TUNNEL,248.58314514160156,-121.79668426513672,220.70611766185965,-117.3354217504918,28.23174674601027
224,TUNNEL,248.59454345703125,-122.25938415527344,220.58396174425025,-117.7818284444257,28.36619807150981
225,TUNNEL,248.60569763183594,-122.72207641601562,220.46277589439967,-118.22849932286002,28.49940839757197
226,TUNNEL,248.61715698242188,-123.18477630615234,220.34065955534385,-118.67491689657146,28.633880956617382
227,TUNNEL,248.6283721923828,-123.64746856689453,220.21950630170772,-119.12159676010728,28.76711971688918
228,TUNNEL,248.63983154296875,-124.11016082763672,220.09742233930402,-119.56802357601052,28.901559369038473
229,TUNNEL,248.65103149414062,-124.57286071777344,219.97627624590237,-120.01470602473539,29.034778503581393
230,TUNNEL,248.6624755859375,-125.03555297851562,219.85417043993434,-120.46112689961122,29.169227266703402
231,TUNNEL,248.67364501953125,-125.49825286865234,219.73299651505482,-120.90780221187394,29.302446537652294
232,TUNNEL,248.6851043701172,-125.96094512939453,219.6108853888812,-121.35422175387163,29.436917461369017
233,TUNNEL,248.69630432128906,-126.42363739013672,219.4897090493553,-121.80089615919175,29.570169831551905
234,TUNNEL,248.707763671875,-126.88633728027344,219.3675967535309,-122.24731528157571,29.7046447529792
235,TUNNEL,248.71896362304688,-127.34902954101562,219.24641982795572,-122.69398946429158,29.83789932065381
236,TUNNEL,248.7304229736328,-127.81172943115234,219.12430723974418,-123.14040839244541,29.972376100253946
237,TUNNEL,248.7416229248047,-128.2744140625,219.00313013348764,-123.5870823651204,30.105631233051323
238,TUNNEL,248.75308227539062,-128.73712158203125,218.88101736879844,-124.03350118625153,30.240110889532982
239,TUNNEL,248.76426696777344,-129.19981384277344,218.75984010847552,-124.48017510969777,30.37335379778971
240,TUNNEL,248.775634765625,-129.66250610351562,218.63766594317846,-124.92657645354201,30.507805466671293
241,TUNNEL,248.78671264648438,-130.1251983642578,218.5164171863067,-125.37323099369007,30.64101795204254
242,TUNNEL,248.79798889160156,-130.587890625,218.39417255615865,-125.81961254243603,30.775453264444458
243,TUNNEL,248.80897521972656,-131.05059814453125,218.27285205560568,-126.26624739828735,30.908652994872558
244,TUNNEL,248.8202362060547,-131.51329040527344,218.15054774658358,-126.71261276046333,31.04313605373005
245,TUNNEL,248.83119201660156,-131.97598266601562,218.02916932323865,-127.15923203080541,31.1763642634006
246,TUNNEL,248.8424530029297,-132.4386749267578,217.90685121796002,-127.60559443209218,31.310862729508678
247,TUNNEL,248.85345458984375,-132.9013671875,217.78546648447335,-128.05221226689952,31.444143943816005
248,TUNNEL,248.8646240234375,-133.36407470703125,217.66310993177456,-128.49856438625278,31.57859516023224
249,TUNNEL,248.8755340576172,-133.82676696777344,217.54168250143087,-128.9451709715754,31.711831117348243
250,TUNNEL,248.88441467285156,-134.2894287109375,217.41793318663568,-129.39101579320953,31.84546916336657
251,TUNNEL,248.8909149169922,-134.75209045410156,217.293586272434,-129.836720149799,31.977367663718617
252,TUNNEL,248.8965301513672,-135.2147674560547,217.16687311890038,-130.28174469168638,32.11083694006972
253,TUNNEL,248.90090942382812,-135.677490234375,217.0398544036345,-130.72676374764146,32.24339497860376
254,TUNNEL,248.9047393798828,-136.14027404785156,216.91086700013844,-131.1712256248421,32.37745067298509
255,TUNNEL,248.9076385498047,-136.60308837890625,216.78197812409908,-131.6157809028152,32.51047975113288
256,TUNNEL,248.91017150878906,-137.06594848632812,216.65148375190296,-132.05986725933798,32.6448125289072
257,TUNNEL,248.9120330810547,-137.52883911132812,216.52140037525317,-132.5041004486817,32.77805799174248
258,TUNNEL,248.9137420654297,-137.99171447753906,216.38996231239634,-132.94791403039554,32.91255341620318
259,TUNNEL,248.9148712158203,-138.45457458496094,216.259137353157,-133.3919046448774,33.04584060106991
260,TUNNEL,248.91275024414062,-138.917236328125,216.12499786573036,-133.83457055662825,33.17936402905716
261,TUNNEL,248.90621948242188,-139.37969970703125,215.9889791274077,-134.276662586516,33.31044431470601
262,TUNNEL,248.89761352539062,-139.8421173095703,215.8493733611372,-134.71761219023116,33.443186610613324
263,TUNNEL,248.88685607910156,-140.30458068847656,215.70833437355685,-135.15828424772954,33.57526872001693
264,TUNNEL,248.87478637695312,-140.7671356201172,215.56441120480952,-135.59807754300851,33.7090530201233
265,TUNNEL,248.861083984375,-141.22976684570312,215.41979993217632,-136.03780701682365,33.841925564668095
266,TUNNEL,248.8465576171875,-141.6924591064453,215.2729882506657,-136.4768371035352,33.9762751473126
267,TUNNEL,248.83084106445312,-142.1551513671875,215.12608935393055,-136.91590856762068,34.10952877101628
268,TUNNEL,248.81463623046875,-142.6178436279297,214.9774817091242,-137.35437154033207,34.244082182448224
269,TUNNEL,248.797607421875,-143.0804901123047,214.82919177595136,-137.79292924945264,34.37748625732537
270,TUNNEL,248.7803497314453,-143.54307556152344,214.6795046658613,-138.23094087554608,34.512119742330086
271,TUNNEL,248.76243591308594,-144.00559997558594,214.5303775512956,-138.66909994785732,34.645519944589765
272,TUNNEL,248.74082946777344,-144.46766662597656,214.37762933143787,-139.10552620773086,34.77904647161616
273,TUNNEL,248.7138214111328,-144.92916870117188,214.22243649387642,-139.54105140063615,34.909704117260496
274,TUNNEL,248.68405151367188,-145.39051818847656,214.0630867092313,-139.9750582462142,35.04195214848284
275,TUNNEL,248.65164184570312,-145.85183715820312,213.90171727290374,-140.40858089133155,35.17365913012298
276,TUNNEL,248.6174774169922,-146.31321716308594,213.73699241613318,-140.8409576079449,35.30713608513133
