step,environment,gt_x,gt_y,ekf_x,ekf_y,error_m
66,TUNNEL,246.87661743164062,-49.142024993896484,22.616904808169423,0.38031825850598516,229.66253762242258
67,TUNNEL,246.8824005126953,-49.603939056396484,23.070962702718557,0.466739727960026,229.34391766187153
68,TUNNEL,246.8885955810547,-50.06648635864258,23.52528828191248,0.5549913685875021,229.02772988199374
69,TUNNEL,246.8955841064453,-50.52959060668945,23.980194194361935,0.6430151160251109,228.71359084258322
70,TUNNEL,246.90272521972656,-50.99307632446289,24.435100052017198,0.7325753640741935,228.40181104878369
71,TUNNEL,246.9105224609375,-51.45672607421875,24.89021705682612,0.8216061536880171,228.09217442136477
72,TUNNEL,246.91831970214844,-51.920345306396484,25.344969097619362,0.9119097659962109,227.78497947439803
73,TUNNEL,246.92665100097656,-52.38377380371094,25.799635931466504,1.001463317725755,227.4799778795122
74,TUNNEL,246.93487548828125,-52.8469123840332,26.2537676687571,1.0921281438756585,227.17740081602273
75,TUNNEL,246.94351196289062,-53.309749603271484,26.707774305017814,1.1819255017937829,226.876889077454
76,TUNNEL,246.95201110839844,-53.77232360839844,27.161327441042832,1.2727696225971863,226.578699166035
77,TUNNEL,246.96116638183594,-54.23470687866211,27.614879105903164,1.3629070758973023,226.28276209021368
78,TUNNEL,246.97042846679688,-54.69700622558594,28.0681367211562,1.454282101638981,225.9893371650546
79,TUNNEL,246.9801483154297,-55.159305572509766,28.52159526498433,1.54495592123621,225.69783488648127
80,TUNNEL,246.98977661132812,-55.621707916259766,28.97492543121224,1.636825011088662,225.408551142321
81,TUNNEL,246.9998321533203,-56.08423614501953,29.428563329355796,1.7279319888151061,225.1210869776632
82,TUNNEL,247.00973510742188,-56.546913146972656,29.882114088458827,1.8201645135660829,224.83576131030804
83,TUNNEL,247.02003479003906,-57.00970458984375,30.335949593889996,1.9115685282523829,224.55224159012366
84,TUNNEL,247.03009033203125,-57.47257995605469,30.789636437348058,2.0040237453976073,224.2708190747031
85,TUNNEL,247.04042053222656,-57.93549728393555,31.243523699221193,2.0955798123768385,223.9911402267915
86,TUNNEL,247.0506134033203,-58.39840316772461,31.697176965280836,2.188145818927485,223.71372891216288
87,TUNNEL,247.0610809326172,-58.86125183105469,32.15096545845636,2.2797645843646634,223.43809348772137
88,TUNNEL,247.07142639160156,-59.32404327392578,32.60446797624998,2.3724315843816153,223.16480739998838
89,TUNNEL,247.08212280273438,-59.78675079345703,33.05808202086384,2.464222091823836,222.89341322202358
90,TUNNEL,247.0926971435547,-60.24940872192383,33.5114272621006,2.5570605090477847,222.62437292766376
91,TUNNEL,247.10354614257812,-60.71201705932617,33.96492904664239,2.6489915803785085,222.35711707388327
92,TUNNEL,247.1141815185547,-61.174617767333984,34.4182137218933,2.7419483452884665,222.0921028325583
93,TUNNEL,247.12509155273438,-61.637210845947266,34.87170371428894,2.8339746787787985,221.82884035188297
94,TUNNEL,247.1357879638672,-62.09983825683594,35.32501576678686,2.9270080520185253,221.5678089425421
95,TUNNEL,247.1467742919922,-62.5624885559082,35.778553060732946,3.019108841065565,221.30854222918126
96,TUNNEL,247.15753173828125,-63.02518081665039,36.23191711898655,3.1122146800005344,221.05150980169225
97,TUNNEL,247.16856384277344,-63.48788833618164,36.68549281741013,3.204410354081105,220.7962542545941
98,TUNNEL,247.179443359375,-63.95061492919922,37.138874784811,3.297617805668588,220.54334098559644
99,TUNNEL,247.190673828125,-64.4133529663086,37.592444767719044,3.3899239185642758,220.29231030969999
100,TUNNEL,247.20162963867188,-64.8760757446289,38.045802692997015,3.483225720523796,220.04352760790923
101,TUNNEL,247.21290588378906,-65.33879089355469,38.49934035028146,3.5755856776154498,219.7965962791572
102,TUNNEL,247.223876953125,-65.80149841308594,38.95266098268341,3.6689228320673126,219.55190463711617
103,TUNNEL,247.23513793945312,-66.2641830444336,39.4061603567926,3.7613131678576592,219.30903775912114
104,TUNNEL,247.24618530273438,-66.72686004638672,39.859445577755196,3.85469008809202,219.06851675478654
105,TUNNEL,247.25747680664062,-67.18952941894531,40.31292306778778,3.947097266477128,218.82976940616217
106,TUNNEL,247.2684783935547,-67.6521987915039,40.76620543958253,4.040453412510969,218.59328698567725
107,TUNNEL,247.2797393798828,-68.1148681640625,41.21968573654601,4.132859794093314,218.35860391248735
108,TUNNEL,247.29074096679688,-68.57754516601562,41.67297838459167,4.226217316682605,218.1262297866748
109,TUNNEL,247.30198669433594,-69.04021453857422,42.12647805034322,4.318600741246338,217.89562897538804
110,TUNNEL,247.31295776367188,-69.5029067993164,42.5797916994595,4.411931503213082,217.66734391719268
111,TUNNEL,247.32423400878906,-69.9655990600586,43.03330511052226,4.504311341089039,217.44091423941276
112,TUNNEL,247.33526611328125,-70.42829895019531,43.486619530992314,4.59767685841035,217.21686803621958
113,TUNNEL,247.3466033935547,-70.8909912109375,43.94012795540033,4.690097833027095,216.9946895000986
114,TUNNEL,247.3575897216797,-71.35369110107422,44.39343935465844,4.783470821350493,216.7747996419518
115,TUNNEL,247.36886596679688,-71.8163833618164,44.846941944100976,4.875894191900336,216.5567711853659
116,TUNNEL,247.3799285888672,-72.27908325195312,45.30024094533868,4.969292774110245,216.34119292628978
117,TUNNEL,247.39129638671875,-72.74176788330078,45.753730502798895,5.061744953011284,216.12749613425473
118,TUNNEL,247.40237426757812,-73.20443725585938,46.207017117072326,5.1551739952618725,215.91618840269118
119,TUNNEL,247.41372680664062,-73.66710662841797,46.66049636561166,5.247657740806976,215.70674437290822
120,TUNNEL,247.42481994628906,-74.1297836303711,47.11378039130771,5.341093679423701,215.4997283246217
121,TUNNEL,247.43612670898438,-74.59245300292969,47.56726684717838,5.4335446702714165,215.29449933997253
122,TUNNEL,247.44720458984375,-75.05512237548828,48.02055634564175,5.526966123345176,215.0917502294091
123,TUNNEL,247.45852661132812,-75.5177993774414,48.4740466827879,5.6194139853951635,214.8908342501329
124,TUNNEL,247.46958923339844,-75.9804916381836,48.92734507043781,5.712808855568076,214.69238007630145
125,TUNNEL,247.48095703125,-76.44318389892578,49.38083926452467,5.805252326579513,214.4958319425612
126,TUNNEL,247.49205017089844,-76.9058837890625,49.83413996402263,5.898645236383091,214.30174869672726
127,TUNNEL,247.50341796875,-77.36857604980469,50.28763530574602,5.991087768624924,214.1095478564719
128,TUNNEL,247.5144805908203,-77.8312759399414,50.74093045370754,6.08450551241168,213.91981771290364
129,TUNNEL,247.52584838867188,-78.2939682006836,51.194418802831514,6.1769771085964,213.7320070664737
130,TUNNEL,247.5369873046875,-78.75664520263672,51.647703477627125,6.270436257323602,213.54675389683953
131,TUNNEL,247.54837036132812,-79.21932220458984,52.10118602475419,6.362926362817186,213.36335940115902
132,TUNNEL,247.55946350097656,-79.68199157714844,52.55447373685848,6.456365235918366,213.18246303896342
133,TUNNEL,247.57080078125,-80.14466857910156,53.00796075490316,6.548827928296989,213.00342968082967
134,TUNNEL,247.58184814453125,-80.60734558105469,53.46125458178263,6.6422363526742885,212.8269118151281
135,TUNNEL,247.5932159423828,-81.07001495361328,53.91474341100488,6.734692757399813,212.65233932008402
136,TUNNEL,247.60430908203125,-81.5326919555664,54.36803852389359,6.828098364050117,212.48031797115945
137,TUNNEL,247.6156768798828,-81.99537658691406,54.82152865180162,6.9205535701398935,212.31021225246192
138,TUNNEL,247.62677001953125,-82.45807647705078,55.27482482101077,7.013958655700219,212.14267814952004
139,TUNNEL,247.6381378173828,-82.92076873779297,55.72831570809294,7.106413611772438,211.97705862621356
140,TUNNEL,247.64923095703125,-83.38346862792969,56.181612237345746,7.199818522976822,211.81402439227307
141,TUNNEL,247.6605987548828,-83.84616088867188,56.635103194655294,7.292273312639174,211.65290960130267
142,TUNNEL,247.67173767089844,-84.30885314941406,57.08839005048001,7.385722082845423,211.4944621431723
143,TUNNEL,247.68310546875,-84.77155303955078,57.54187512676841,7.478202358634492,211.33789259616344
144,TUNNEL,247.69419860839844,-85.23424530029297,57.99516551541651,7.571631640351638,211.18393393232904
145,TUNNEL,247.70558166503906,-85.69694519042969,58.44865035582782,7.664110401076515,211.0319235322936
146,TUNNEL,247.7167205810547,-86.15963745117188,58.90193124265453,7.757582988694905,210.88259522315954
147,TUNNEL,247.72817993164062,-86.62232971191406,59.35540589754422,7.850112641602978,210.73524707921868
148,TUNNEL,247.73934936523438,-87.08502960205078,59.80867966377636,7.943620823306202,210.59055300773397
149,TUNNEL,247.75079345703125,-87.54772186279297,60.262147644525754,8.036184630472006,210.44779753924809
150,TUNNEL,247.76202392578125,-88.01042175292969,60.715414932206194,8.129726314237564,210.30777923408397
151,TUNNEL,247.77346801757812,-88.47311401367188,61.1688814142485,8.22229777916706,210.16963244766413
152,TUNNEL,247.78463745117188,-88.93580627441406,61.62215370619104,8.31581748777074,210.03416074172742
153,TUNNEL,247.79611206054688,-89.39850616455078,62.07562082448896,8.40838637458332,209.90066482296902
154,TUNNEL,247.8072967529297,-89.86119842529297,62.52889348193384,8.501904866743292,209.76984246523512
155,TUNNEL,247.8187713623047,-90.32389068603516,62.98236089102092,8.594473170952824,209.6409820241557
156,TUNNEL,247.8299560546875,-90.78659057617188,63.4356335768961,8.687991324457931,209.5148171522693
157,TUNNEL,247.84141540527344,-91.24928283691406,63.88910093948304,8.780559380060593,209.39059991144273
158,TUNNEL,247.8526153564453,-91.71198272705078,64.34237351854257,8.874077333269904,209.26911940815347
159,TUNNEL,247.86407470703125,-92.17467498779297,64.7958407194711,8.966645209141038,209.14957553507682
160,TUNNEL,247.87527465820312,-92.63736724853516,65.2491131832268,9.0601629915698,209.03277855882124
161,TUNNEL,247.88673400878906,-93.10006713867188,65.70258031417832,9.152730708881748,208.91792772539705
162,TUNNEL,247.89791870117188,-93.56275939941406,66.1558527523138,9.2462483561413,208.80582034761605
163,TUNNEL,247.90939331054688,-94.02545928955078,66.60931990136976,9.338815961080698,208.69568758424626
164,TUNNEL,247.92059326171875,-94.48815155029297,67.06258695861824,9.432358951199472,208.58832888448757
165,TUNNEL,247.93206787109375,-94.95084381103516,67.5160532355333,9.524930526194494,208.4829147924177
166,TUNNEL,247.9432373046875,-95.41354370117188,67.96932531077712,9.618449794735646,208.38025015849308
167,TUNNEL,247.9546356201172,-95.87623596191406,68.4227971760052,9.710992450207891,208.2794848727938
168,TUNNEL,247.96575927734375,-96.33893585205078,68.87608128132486,9.804455148735444,208.1814886532026
169,TUNNEL,247.9771270751953,-96.80162811279297,69.32956079432583,9.896961521120415,208.08541988314295
170,TUNNEL,247.98822021484375,-97.26432037353516,69.782846801322,9.990415137483138,207.9921474551172
171,TUNNEL,247.9995574951172,-97.72702026367188,70.23633256487194,10.082891871426096,207.90079675695935
172,TUNNEL,248.0106658935547,-98.18971252441406,70.68962509165887,10.176313961703496,207.81228839377508
173,TUNNEL,248.0220184326172,-98.65241241455078,71.14311237401348,10.268783803137259,207.725719144213
174,TUNNEL,248.0331268310547,-99.11510467529297,71.59640539904831,10.362202639632715,207.64199355285072
175,TUNNEL,248.0444793701172,-99.57779693603516,72.0498929510297,10.454670931798846,207.5602043598714
176,TUNNEL,248.05560302734375,-100.04049682617188,72.50318059096891,10.54811441905277,207.4813099062825
177,TUNNEL,248.0669403076172,-100.50318908691406,72.95666923142717,10.640575775092929,207.40429962775085
178,TUNNEL,248.07801818847656,-100.96588897705078,73.40995888764755,10.734008594933384,207.3301667811746
179,TUNNEL,248.08937072753906,-101.42858123779297,73.86344263719248,10.826493620473869,207.25799345351606
180,TUNNEL,248.1004638671875,-101.89127349853516,74.31673163497616,10.919929652524914,207.18868971289595
181,TUNNEL,248.11178588867188,-102.35397338867188,74.77022025490488,11.012390582485239,207.12129503362618
182,TUNNEL,248.12283325195312,-102.81666564941406,75.22351563034351,11.10579768770961,207.05675957769776
183,TUNNEL,248.1342010498047,-103.27936553955078,75.6770058199243,11.198252945682786,206.99422533154822
184,TUNNEL,248.14529418945312,-103.74205780029297,76.13029644567354,11.291682852315073,206.9345812988346
185,TUNNEL,248.15663146972656,-104.20475006103516,76.58378119912786,11.384166471261484,206.8768729826694
186,TUNNEL,248.167724609375,-104.66744995117188,77.03707087270023,11.47760170642468,206.82208216940342
187,TUNNEL,248.1790313720703,-105.13014221191406,77.49056202349432,11.570051526769673,206.76916788343007
188,TUNNEL,248.1901092529297,-105.59284210205078,77.94385469080451,11.663471370445178,206.71920627167705
189,TUNNEL,248.20144653320312,-106.05553436279297,78.39734637253427,11.755917191847216,206.67116525724092
190,TUNNEL,248.2124786376953,-106.51822662353516,78.85064447626559,11.849309650614137,206.62600154418047
191,TUNNEL,248.22384643554688,-106.98092651367188,79.30413735139618,11.941750496638319,206.58284348990037
192,TUNNEL,248.2349395751953,-107.44361877441406,79.75743612443453,12.035140674718718,206.54259398125328
193,TUNNEL,248.24630737304688,-107.90631866455078,80.21092953837969,12.127580450893824,206.50429811724524
194,TUNNEL,248.2573699951172,-108.36901092529297,80.66422318514451,12.220995513985452,206.46891415100305
195,TUNNEL,248.26873779296875,-108.83170318603516,81.11771086955055,12.313464599602991,206.43550440600984
196,TUNNEL,248.2798614501953,-109.29440307617188,81.57099798255726,12.406910855526904,206.4050749651604
197,TUNNEL,248.29124450683594,-109.75709533691406,82.02447897820181,12.499412026946365,206.37657549286803
198,TUNNEL,248.30239868164062,-110.21979522705078,82.47775917291965,12.592890759793816,206.3510768266077
199,TUNNEL,248.31378173828125,-110.68248748779297,82.93123827358964,12.68539908809842,206.3274608990587
200,TUNNEL,248.32493591308594,-111.14517974853516,83.3845176757901,12.778881025562137,206.3068452743055
201,TUNNEL,248.33639526367188,-111.60787963867188,83.83799121718336,12.871416224209124,206.28819654153858
202,TUNNEL,248.34754943847656,-112.07057189941406,84.29126977967037,12.96490283952095,206.27247232405801
203,TUNNEL,248.35902404785156,-112.53327178955078,84.7447430943308,13.057440133383274,206.25872067199253
204,TUNNEL,248.37020874023438,-112.99596405029297,85.19802191551729,13.150927726461157,206.24791116056542
205,TUNNEL,248.3816680908203,-113.45865631103516,85.6514955056572,13.243465445574046,206.2390281377984
206,TUNNEL,248.3928680419922,-113.92135620117188,86.10477455635771,13.336953183031154,206.23312681169236
207,TUNNEL,248.40423583984375,-114.38404846191406,86.55825524895806,13.429454773307006,206.22903055264845
208,TUNNEL,248.41534423828125,-114.84674835205078,87.01154292830792,13.522900603165498,206.2279172425373
209,TUNNEL,248.42669677734375,-115.30944061279297,87.4650303044403,13.615368120543861,206.22867012290433
210,TUNNEL,248.43777465820312,-115.77213287353516,87.91832465464638,13.708780391368249,206.23239495617022
211,TUNNEL,248.4491424560547,-116.23483276367188,88.37181375506893,13.801240120199411,206.2380455083468
212,TUNNEL,248.46023559570312,-116.69752502441406,88.82510873529858,13.894648754714128,206.2466716824673
213,TUNNEL,248.47154235839844,-117.16022491455078,89.27860336484271,13.987081281157943,206.2571398710768
214,TUNNEL,248.48252868652344,-117.62291717529297,89.7319047789904,14.080459538629313,206.2705505613449
215,TUNNEL,248.4938201904297,-118.08560943603516,90.18540078799002,14.172885669229379,206.28588216649246
216,TUNNEL,248.5048065185547,-118.54830932617188,90.63870266689752,14.266260913203737,206.30418515670553
217,TUNNEL,248.51608276367188,-119.01100158691406,91.0921991181214,14.358685658750304,206.32438687187255
218,TUNNEL,248.52716064453125,-119.47370147705078,91.54549578650705,14.452085657215859,206.34766672082804
219,TUNNEL,248.5385284423828,-119.93639373779297,91.99898642007578,14.544539627109002,206.37284137029474
220,TUNNEL,248.5496063232422,-120.39908599853516,92.4522820146283,14.637945349134526,206.40100409518388
221,TUNNEL,248.5609130859375,-120.86178588867188,92.9057769171876,14.730376268828053,206.43099538164762
222,TUNNEL,248.57191467285156,-121.32447814941406,93.35907846630104,14.823753516575511,206.46395692482852
223,TUNNEL,248.58319091796875,-121.78717803955078,93.81257457102093,14.91617893199235,206.49879295459152
224,TUNNEL,248.5942840576172,-122.24987030029297,94.26586706925406,15.009597642910697,206.53673239931305
225,TUNNEL,248.60574340820312,-122.71256256103516,94.71934819792048,15.102098650119096,206.57662858019665
226,TUNNEL,248.61691284179688,-123.17526245117188,95.17262498709981,15.19559261283709,206.61956104488291
227,TUNNEL,248.62835693359375,-123.63795471191406,95.6260954789519,15.288145740504085,206.66434960377168
228,TUNNEL,248.6395263671875,-124.10065460205078,96.07937003980489,15.381652811296666,206.71215585926964
229,TUNNEL,248.65101623535156,-124.56334686279297,96.53283913470021,15.474211743804128,206.7618379317645
230,TUNNEL,248.66221618652344,-125.02603912353516,96.98610563205908,15.567757429628978,206.8145501219936
231,TUNNEL,248.67369079589844,-125.48873901367188,97.43957102701741,15.660333818865453,206.86908842007594
232,TUNNEL,248.68487548828125,-125.95143127441406,97.89284193743187,15.753858820929073,206.92662135019225
233,TUNNEL,248.6963348388672,-126.41413116455078,98.3463076449342,15.846433184440919,206.98598707668594
234,TUNNEL,248.70753479003906,-126.87682342529297,98.79957886303747,15.939957236976207,207.04837137477452
235,TUNNEL,248.71896362304688,-127.33951568603516,99.25304991518645,16.032505616548,207.11251978794988
236,TUNNEL,248.73008728027344,-127.80221557617188,99.70632750906964,16.12599985133449,207.17966158021434
237,TUNNEL,248.74156188964844,-128.26490783691406,100.15979993771981,16.21854210474405,207.2486605307335
238,TUNNEL,248.75274658203125,-128.72760009765625,100.61307799612558,16.312033438914654,207.32066154911996
239,TUNNEL,248.76409912109375,-129.19029235839844,101.06656071381137,16.40452325901085,207.39434222330672
240,TUNNEL,248.77517700195312,-129.6529998779297,101.51985112717405,16.49795476338592,207.471040246718
241,TUNNEL,248.78648376464844,-130.11569213867188,101.97334501779919,16.59038805365648,207.54944392625936
242,TUNNEL,248.79747009277344,-130.57838439941406,102.42665242803054,16.683737201719886,207.63079906967695
243,TUNNEL,248.8086700439453,-131.04107666015625,102.88016234530241,16.776091904688162,207.71385288824746
244,TUNNEL,248.81961059570312,-131.50376892089844,103.33348092877881,16.869387351245077,207.79992162563255
245,TUNNEL,248.8308868408203,-131.9664764404297,103.78699433585861,16.961728291650164,207.88780848744156
246,TUNNEL,248.8418731689453,-132.42916870117188,104.24031425430815,17.055017367446148,207.97868334312653
247,TUNNEL,248.85304260253906,-132.89186096191406,104.69383359533865,17.147329865857948,208.07122897179772
248,TUNNEL,248.86395263671875,-133.35455322265625,105.14715998325183,17.240587938636228,208.16679137650465
249,TUNNEL,248.87513732910156,-133.81724548339844,105.6006806665636,17.332893751486274,208.26409801660606
250,TUNNEL,248.8838653564453,-134.27993774414062,106.05420407250746,17.424748923081072,208.36176256521813
251,TUNNEL,248.89076232910156,-134.7425994873047,106.50819877925855,17.51408007694327,208.45836724620858
252,TUNNEL,248.89617919921875,-135.20529174804688,106.96235055092637,17.602932199921028,208.55590382651636
253,TUNNEL,248.90089416503906,-135.66802978515625,107.41693080406205,17.689554123210655,208.65344576723885
254,TUNNEL,248.90451049804688,-136.1308135986328,107.8715974675921,17.776100989236273,208.75253511230338
255,TUNNEL,248.90771484375,-136.59361267089844,108.32661088454499,17.86082422426428,208.85214834181286
256,TUNNEL,248.9100799560547,-137.05648803710938,108.78161377352338,17.94583421910722,208.9538392552021
257,TUNNEL,248.91220092773438,-137.51934814453125,109.23688587486711,18.02932803312685,209.05641414637262
258,TUNNEL,248.91366577148438,-137.98220825195312,109.69206924944746,18.11335653713509,209.1613690072076
259,TUNNEL,248.91506958007812,-138.44505310058594,110.14746825516389,18.196069638266238,209.26750466892486
260,TUNNEL,248.91261291503906,-138.90773010253906,110.60288696662894,18.277113850104758,209.37205033227644
261,TUNNEL,248.9063262939453,-139.3701934814453,111.05888662121401,18.354267578052035,209.47296303064076
262,TUNNEL,248.89743041992188,-139.83262634277344,111.51530568071017,18.429666213696667,209.57290245422965
263,TUNNEL,248.88690185546875,-140.2951202392578,111.97229644257993,18.501706833259828,209.67127000060384
264,TUNNEL,248.87454223632812,-140.75767517089844,112.42962100800641,18.5727438016263,209.76987138043248
265,TUNNEL,248.8611297607422,-141.22030639648438,112.88738811840244,18.641188421779205,209.8679488196029
266,TUNNEL,248.84634399414062,-141.68299865722656,113.3453137393628,18.709317212111028,209.9671978906124
267,TUNNEL,248.8309326171875,-142.1457061767578,113.80352951400305,18.775439261720074,210.06669092938466
268,TUNNEL,248.8145294189453,-142.60838317871094,114.26174275255353,18.84172125699217,210.1680009468401
269,TUNNEL,248.79779052734375,-143.07102966308594,114.72013193254138,18.90637841566619,210.27006268647702
270,TUNNEL,248.78028869628906,-143.5336151123047,115.1784214854527,18.971499145182722,210.37435937409526
271,TUNNEL,248.76266479492188,-143.99612426757812,115.63683810814456,19.035235051744674,210.47971363659732
272,TUNNEL,248.74073791503906,-144.4581756591797,116.0951348789472,19.09683767205936,210.58275900602655
273,TUNNEL,248.71397399902344,-144.91969299316406,116.55387677265881,19.15389307518437,210.68087939870077
274,TUNNEL,248.6839599609375,-145.38104248046875,117.01307660398255,19.208524326355366,210.77700782025266
275,TUNNEL,248.6518096923828,-145.8423614501953,117.47280479053428,19.25917681269343,210.87069323121057
276,TUNNEL,248.61737060546875,-146.30372619628906,117.93296320468063,19.308294090413288,210.96387273924006
277,TUNNEL,248.58154296875,-146.76513671875,118.39353798219051,19.354366427085484,211.05593089937008
278,TUNNEL,248.5440216064453,-147.22659301757812,118.85435257918236,19.3997569629863,211.14864612458814
279,TUNNEL,248.50559997558594,-147.68804931640625,119.31540200596713,19.442835416533846,211.24118888854184
