step,environment,gt_x,gt_y,ekf_x,ekf_y,error_m
1851,URBAN,-148.98255920410156,-51.60672378540039,-148.70289590415956,-52.04428106536442,0.5192956138693763
1852,URBAN,-148.98277282714844,-51.14353561401367,-149.1245096509599,-51.40463407394716,0.29708876283663405
1853,URBAN,-148.9829559326172,-50.68034744262695,-149.3287615386268,-51.07069455514097,0.5214905420002353
1854,URBAN,-148.98316955566406,-50.21715545654297,-149.15418466023272,-50.25005363849781,0.17415067145021632
1855,URBAN,-148.9833526611328,-49.75394058227539,-148.7132061201894,-49.40101955001189,0.4444461818911579
1856,URBAN,-148.9835662841797,-49.29069137573242,-149.0703427719478,-49.03238486248778,0.27249296066866
1857,URBAN,-148.98374938964844,-48.827537536621094,-148.98326884122832,-48.54653745724759,0.2810004902748402
1858,URBAN,-148.98394775390625,-48.36449432373047,-149.25647758809504,-48.06922226450802,0.4018184907149409
1859,URBAN,-148.984130859375,-47.90147399902344,-149.09740407528753,-47.57829381332769,0.3424562072287551
1860,URBAN,-148.98434448242188,-47.43842697143555,-148.80561563290036,-46.670845094243006,0.7881154356093467
1861,URBAN,-148.98452758789062,-46.97537612915039,-148.9092338498143,-46.681947074256534,0.3029352360644201
1862,URBAN,-148.98472595214844,-46.51232147216797,-148.85847602679556,-46.602089232505435,0.15491060146940414
1863,URBAN,-148.98492431640625,-46.04927062988281,-148.90224730006628,-45.91610413557083,0.15674439140914181
1864,URBAN,-148.98512268066406,-45.58621597290039,-149.11899503404808,-45.376485118319714,0.24881486765006067
1865,URBAN,-148.9853057861328,-45.1231575012207,-148.929838778649,-45.21229621280913,0.10498713646372258
1866,URBAN,-148.9855194091797,-44.66010665893555,-149.36871825299798,-44.0464951282846,0.7234365656030091
1867,URBAN,-148.98570251464844,-44.1970100402832,-149.38774397387598,-44.10617035870028,0.412176154923962
1868,URBAN,-148.98590087890625,-43.733909606933594,-149.30824539160412,-43.76854461495606,0.3241998899554751
1869,URBAN,-148.986083984375,-43.27082443237305,-149.06665750759984,-42.964928449139194,0.3163296464188425
1870,URBAN,-148.98629760742188,-42.80772399902344,-149.45421318783823,-42.26223311518518,0.7186830280081892
1871,URBAN,-148.98648071289062,-42.34459686279297,-149.54613685357168,-42.56619709087622,0.6019316048261336
1872,URBAN,-148.98667907714844,-41.88144302368164,-149.64368701576032,-41.89843101201839,0.6572275276848696
1873,URBAN,-148.98687744140625,-41.41835403442383,-148.65718482130933,-41.08016757044865,0.47230001922761583
1874,URBAN,-148.98707580566406,-40.95561981201172,-148.43083157423354,-41.07743066447526,0.5694256130326688
1875,URBAN,-148.9872589111328,-40.49386978149414,-148.59801017779458,-40.29871520166902,0.43543069073291113
1876,URBAN,-148.9874725341797,-40.03414535522461,-148.86087984705716,-39.769493070967236,0.29337099378695713
1877,URBAN,-148.98765563964844,-39.577579498291016,-148.37609815961713,-39.31992169715878,0.663618937242256
1878,URBAN,-148.98785400390625,-39.12512969970703,-148.01152752030836,-38.798789710192366,1.0294227466551569
1879,URBAN,-148.988037109375,-38.67744445800781,-148.51095900799888,-38.516270727369275,0.503567757367953
1880,URBAN,-148.98825073242188,-38.23481750488281,-148.36956445884434,-38.212455511314246,0.6190902711799149
1881,URBAN,-148.9884490966797,-37.797176361083984,-148.46324069982495,-37.993173409625896,0.5605878193145685
1882,URBAN,-148.9887237548828,-37.364200592041016,-148.08355074769537,-36.996035290309244,0.9771815912817869
1883,URBAN,-148.98895263671875,-36.93537902832031,-148.5052284976996,-36.64051332417363,0.5665110997604058
1884,URBAN,-148.9892120361328,-36.510189056396484,-148.68207495907404,-36.513938726967126,0.307159965056634
1885,URBAN,-148.9894256591797,-36.088157653808594,-148.630697977412,-35.867500064042005,0.4211594966138251
1886,URBAN,-148.9897003173828,-35.66891860961914,-148.6175643014434,-35.61029575609692,0.37672516947285434
1887,URBAN,-148.9899139404297,-35.252235412597656,-148.71564632309784,-35.263237149423254,0.2744881857750288
1888,URBAN,-148.99012756347656,-34.83805465698242,-149.08256280709261,-34.87235144644957,0.09859281936385014
1889,URBAN,-148.99029541015625,-34.42646408081055,-149.00246844220504,-34.17705442357629,0.24970654743312587
1890,URBAN,-148.99050903320312,-34.01771545410156,-148.45009841682315,-34.10150550880274,0.546867815438985
1891,URBAN,-148.99072265625,-33.61214828491211,-148.56231156643312,-34.09438480426243,0.6450489302938175
1892,URBAN,-148.99098205566406,-33.20987319946289,-148.8215938074338,-33.63043724717219,0.45339441644571027
1893,URBAN,-148.9912109375,-32.81098556518555,-149.23159691746002,-33.22783743324743,0.48119735999693797
1894,URBAN,-148.99148559570312,-32.41555404663086,-149.738287417066,-32.51911542991012,0.7539482213637941
1895,URBAN,-148.99166870117188,-32.02357482910156,-150.0256773527315,-32.63262163130162,1.2000466235818716
1896,URBAN,-148.99188232421875,-31.634977340698242,-150.42158872173152,-32.164509693103454,1.5246195903676276
1897,URBAN,-148.9920654296875,-31.2496337890625,-150.06642637699264,-31.617116560173006,1.1354712819606887
1898,URBAN,-148.99227905273438,-30.86740493774414,-149.4277624023101,-31.228583819667094,0.5657702117510275
1899,URBAN,-148.99246215820312,-30.488155364990234,-149.74977586669985,-30.41888632559178,0.7604750179304025
1900,URBAN,-148.99266052246094,-30.111764907836914,-149.7515968296636,-30.07339881004878,0.7599054387553235
1901,URBAN,-148.9928436279297,-29.7381534576416,-149.61649837060412,-29.987122194047362,0.6715137152492074
1902,URBAN,-148.99302673339844,-29.36728286743164,-149.5548019958239,-30.074460115636015,0.9031561912820603
1903,URBAN,-148.99317932128906,-28.99915885925293,-149.1981251996805,-29.731425044301435,0.7604055357735974
1904,URBAN,-148.99339294433594,-28.63381576538086,-149.70135425707127,-29.387807507326286,1.0342691947707998
1905,URBAN,-148.99276733398438,-28.271114349365234,-149.54956567841543,-28.69429919893386,0.6993638632826169
1906,URBAN,-148.99388122558594,-27.91091537475586,-149.4007611055349,-28.2663203988097,0.540244359368983
1907,URBAN,-148.99411010742188,-27.553356170654297,-149.56323427322354,-27.6407880227099,0.5758008725708194
1908,URBAN,-148.99444580078125,-27.1987247467041,-149.2437910149829,-27.250325366758027,0.25462847412497097
1909,URBAN,-148.99395751953125,-26.84689712524414,-149.10146321328455,-26.801637776212175,0.11664425774196874
1910,URBAN,-148.9938507080078,-26.498807907104492,-148.76239223201347,-26.36567485062707,0.2670157988521374
1911,URBAN,-148.993896484375,-26.152963638305664,-148.981939332014,-25.987975415665268,0.16542093912990843
1912,URBAN,-148.9938201904297,-25.811052322387695,-149.06798935784647,-25.573876488024297,0.24850239797891924
1913,URBAN,-148.99366760253906,-25.471391677856445,-149.48031907728898,-25.519552981209806,0.48902880182762853
1914,URBAN,-148.99362182617188,-25.135141372680664,-149.15714475255697,-25.19322891157315,0.1735335979807155
1915,URBAN,-148.99453735351562,-24.798620223999023,-149.1891118661603,-25.154557282338963,0.4056481609358019
1916,URBAN,-148.99490356445312,-24.466272354125977,-148.7124529807365,-24.425514626176803,0.28537611082473013
1917,URBAN,-148.99481201171875,-24.13614845275879,-148.68691155719364,-23.913443994079092,0.379999955016559
1918,URBAN,-148.99508666992188,-23.809091567993164,-148.75349060645644,-23.615460114739314,0.3096155641617414
1919,URBAN,-148.99575805664062,-23.4852294921875,-148.8431079936487,-23.119569182703767,0.39624424748276427
1920,URBAN,-148.99644470214844,-23.16459083557129,-149.0147617251255,-22.82235234369017,0.34272831609863424
1921,URBAN,-148.99708557128906,-22.846466064453125,-149.52942034206833,-22.52639046796199,0.6211511053276626
1922,URBAN,-148.99766540527344,-22.53093719482422,-149.42550032868346,-22.62949115298396,0.4390394109396189
1923,URBAN,-148.99815368652344,-22.217384338378906,-149.21751922024745,-22.083355252528488,0.2570700940209132
1924,URBAN,-148.99859619140625,-21.906049728393555,-148.7191584286963,-22.00305043062177,0.29579486043728864
1925,URBAN,-148.99896240234375,-21.596508026123047,-148.63254154623763,-21.559875464130972,0.3682474553715791
1926,URBAN,-148.99928283691406,-21.289213180541992,-148.19454895770676,-21.15716737708755,0.8154953773958296
1927,URBAN,-148.9995574951172,-20.983905792236328,-148.82289895356155,-21.30207466988612,0.3639226222832188
1928,URBAN,-148.99981689453125,-20.681137084960938,-149.3857306908474,-20.907070291213877,0.44718594776096554
1929,URBAN,-149.0000457763672,-20.380657196044922,-149.73285638326715,-20.34710536905409,0.7335782921266896
1930,URBAN,-149.00022888183594,-20.082965850830078,-149.46199200712275,-19.525353304798326,0.7239868336970314
1931,URBAN,-149.0004119873047,-19.787700653076172,-149.39655992286302,-19.805834143576757,0.39656274449935824
1932,URBAN,-149.00059509277344,-19.495243072509766,-149.41226783821836,-19.24988889428947,0.4792422374043348
1933,URBAN,-149.00071716308594,-19.20509910583496,-148.8592601228321,-18.67655793003654,0.5471433712947209
1934,URBAN,-149.00086975097656,-18.91756248474121,-148.74150658655267,-18.3736691721059,0.6025688231143279
1935,URBAN,-149.0009765625,-18.63208770751953,-148.57826304827384,-18.324351975576345,0.5228651793952612
1936,URBAN,-149.0010986328125,-18.348966598510742,-148.59404094111179,-18.08152128850952,0.4870553954268071
1937,URBAN,-149.00123596191406,-18.067705154418945,-148.11101880843327,-17.70245613175476,0.9622335625556733
1938,URBAN,-149.00135803222656,-17.788665771484375,-148.36717854625246,-17.122376177152656,0.9198507726501631
1939,URBAN,-149.00146484375,-17.511442184448242,-148.84464531700817,-16.730688464815138,0.7963471194701833
1940,URBAN,-149.0015411376953,-17.236480712890625,-148.73580106990798,-16.607929582303143,0.6824179858345022
1941,URBAN,-149.0016326904297,-16.963424682617188,-148.95189462985348,-16.613841097988317,0.353104173455728
1942,URBAN,-149.00173950195312,-16.692752838134766,-148.86124255668304,-16.68535113581224,0.14069177953063586
1943,URBAN,-149.00181579589844,-16.424089431762695,-147.97897133808993,-16.115814202864943,1.0682904107130853
1944,URBAN,-149.0018768310547,-16.157875061035156,-148.2699059522681,-15.983841616534448,0.752375575890396
1945,URBAN,-149.00193786621094,-15.893677711486816,-148.4448303790781,-15.403216293834546,0.7422406310792619
1946,URBAN,-149.00198364257812,-15.631879806518555,-148.75290391193613,-15.637722243461095,0.24914824158744592
1947,URBAN,-149.00204467773438,-15.37199878692627,-148.82746256898008,-15.003801340298772,0.4074902114163053
1948,URBAN,-149.00209045410156,-15.114389419555664,-149.0271015512118,-14.587117019842832,0.5278652654585132
1949,URBAN,-149.00213623046875,-14.85855770111084,-149.09212182914249,-14.602249662358275,0.27164539145337363
1950,URBAN,-149.00218200683594,-14.604877471923828,-149.26789632998276,-14.371241551027115,0.35382177018751965
1951,URBAN,-149.00222778320312,-14.352888107299805,-149.0905930984501,-14.230154281410364,0.15123498588672948
1952,URBAN,-149.00228881835938,-14.101471900939941,-149.00722955255418,-13.483081282082285,0.618410355949461
1953,URBAN,-149.00233459472656,-13.846766471862793,-148.89102826468883,-13.783959767753826,0.12780368221416963
1954,URBAN,-149.00238037109375,-13.596233367919922,-149.24143960797863,-13.596341810168298,0.23905926148071413
1955,URBAN,-149.00242614746094,-13.345965385437012,-149.5394287762041,-13.492476937092368,0.5566304501601728
1956,URBAN,-149.00247192382812,-13.096738815307617,-149.4792317795354,-13.251743041903948,0.5013245159342985
1957,URBAN,-149.00253295898438,-12.850193977355957,-149.74642310811387,-12.898563394612111,0.745461034862056
1958,URBAN,-149.00257873535156,-12.60747241973877,-150.02354202446205,-12.526732847314534,1.0241508269129818
1959,URBAN,-149.00262451171875,-12.368772506713867,-149.65058187332878,-12.436279819356233,0.6514644884602839
1960,URBAN,-149.00267028808594,-12.133729934692383,-149.55972021293357,-12.003856617071497,0.5719892458802075
1961,URBAN,-149.00271606445312,-11.901395797729492,-148.98937962502376,-11.892728707607903,0.01590531570981573
1962,URBAN,-149.00277709960938,-11.67061710357666,-148.9423988827516,-11.927896924038773,0.26426962573845125
1963,URBAN,-149.00282287597656,-11.440638542175293,-149.1109237821167,-11.821606812926376,0.39600837014814777
1964,URBAN,-149.00286865234375,-11.211371421813965,-149.07189223116924,-11.575628941908507,0.3707395249758309
1965,URBAN,-149.00291442871094,-10.983278274536133,-149.11999992826898,-11.331164732165144,0.36706130497291384
1966,URBAN,-149.00296020507812,-10.756990432739258,-148.98154875716187,-11.180793206398219,0.4243433056652348
1967,URBAN,-149.00302124023438,-10.532981872558594,-149.00500724844466,-10.822254911589392,0.2892798564344306
1968,URBAN,-149.00306701660156,-10.311169624328613,-149.102419072684,-10.282059757899397,0.1035288142080972
1969,URBAN,-149.00311279296875,-10.08974552154541,-148.71867145900464,-9.880589436158154,0.35306251644971337
1970,URBAN,-149.00315856933594,-9.864922523498535,-148.68578438754506,-9.648774141554846,0.38398762256654434
1971,URBAN,-149.00328063964844,-9.632701873779297,-148.51569775786137,-9.024237295030774,0.779721880033768
1972,URBAN,-149.0033721923828,-9.390578269958496,-148.42883446303338,-9.035950516392113,0.6751699386417751
1973,URBAN,-149.00347900390625,-9.137134552001953,-148.5390134340766,-9.11868308857904,0.46483192882980207
1974,URBAN,-149.0036163330078,-8.872628211975098,-148.8454382088282,-9.217173534243706,0.3791197674431662
1975,URBAN,-149.00375366210938,-8.606104850769043,-149.16860537264617,-8.818683339223023,0.269008736327068
1976,URBAN,-149.00389099121094,-8.335286140441895,-148.9890190509042,-8.254502742970198,0.08214092716519075
1977,URBAN,-149.00399780273438,-8.057817459106445,-148.86826242876936,-8.005206236738669,0.1455748345850177
1978,URBAN,-149.00411987304688,-7.771014213562012,-149.04523601297896,-7.500098331668058,0.2740181600282975
1979,URBAN,-149.00425720214844,-7.473720550537109,-148.74196558027563,-6.87869289868811,0.650272866856369
1980,URBAN,-149.00440979003906,-7.164355754852295,-148.57396967789052,-6.497396708376891,0.7937966111176294
1981,URBAN,-149.0045623779297,-6.8426103591918945,-148.96253607995786,-6.652960304903934,0.19425074726405386
1982,URBAN,-149.0046844482422,-6.507425785064697,-149.14047474283615,-6.550055926453195,0.1423247450751896
1983,URBAN,-149.00482177734375,-6.158580303192139,-149.09875282969602,-5.942585847437452,0.2355348116792274
1984,URBAN,-149.00502014160156,-5.794816017150879,-149.04725888972595,-5.2591288863366135,0.5373498059580329
1985,URBAN,-149.00521850585938,-5.417647361755371,-149.22442743022202,-4.611622224062123,0.8353017868493087
1986,URBAN,-149.0054168701172,-5.026424407958984,-149.28257692839284,-4.225703118667716,0.8473324501207514
1987,URBAN,-149.00564575195312,-4.6218791007995605,-149.63976971997135,-3.963453472788011,0.9141321099477846
1988,URBAN,-149.00588989257812,-4.203676223754883,-149.7935829421486,-3.7039431264128555,0.9328416312111472
1989,URBAN,-149.00611877441406,-3.772282123565674,-149.05922753977393,-3.0165262051372492,0.7576196599862235
1990,URBAN,-149.0063934326172,-3.327298164367676,-148.91110917721838,-2.6803573498102145,0.6539201074039375
1991,URBAN,-149.00668334960938,-2.8693032264709473,-148.5084780345258,-2.6267475240704803,0.5541135305553366
1992,URBAN,-149.00689697265625,-2.399688720703125,-148.72952901720896,-2.098061699172932,0.4097704757863662
1993,URBAN,-149.00714111328125,-1.922485589981079,-148.8025966421578,-1.4341292376763872,0.5294623381351296
1994,URBAN,-149.00738525390625,-1.4420831203460693,-148.9660353704048,-0.9481333072656071,0.49567754710881085
1995,URBAN,-149.00762939453125,-0.9629433751106262,-148.34017738428938,-0.8934851478547223,0.6710563547940303
1996,URBAN,-149.00787353515625,-0.487531840801239,-148.4873194354398,-0.6787288823117124,0.5545564708972164
1997,URBAN,-149.00811767578125,-0.017505226656794548,-148.53504397337798,0.15444133032191099,0.5033531030622223
1998,URBAN,-149.00836181640625,0.44707590341567993,-148.322788153144,0.30665703147664164,0.6998061927101444
1999,URBAN,-149.00860595703125,0.9066004157066345,-148.71078655463313,0.5194480729215092,0.4884499288246277
2000,URBAN,-149.00885009765625,1.3628127574920654,-149.19124930751767,0.6547175551764457,0.7312101526240368
2001,URBAN,-149.00909423828125,1.8172420263290405,-149.49751095963234,1.516291197384436,0.5736918119842651
2002,URBAN,-149.00933837890625,2.272047758102417,-149.350450765074,2.0944302764062095,0.38458500984977273
2003,URBAN,-149.00958251953125,2.728496551513672,-149.34684332128836,3.037481348043624,0.45740185055212135
2004,URBAN,-149.00982666015625,3.187803268432617,-149.6200877029196,3.3314673848336986,0.626943313750058
2005,URBAN,-149.01007080078125,3.649911642074585,-149.63079730023262,4.042571919139076,0.7344953916162498
2006,URBAN,-149.01031494140625,4.114650726318359,-149.92291530795052,4.319640474340673,0.9353396312628821
2007,URBAN,-149.01055908203125,4.580892086029053,-149.78631007586017,4.8257450391247385,0.8134756130740725
2008,URBAN,-149.01080322265625,5.047889232635498,-149.9311407925673,4.965517541558308,0.9240164165645016
2009,URBAN,-149.01104736328125,5.514459609985352,-149.47290447165048,5.5199481054039765,0.4618897185835025
2010,URBAN,-149.01132202148438,5.980200290679932,-149.43530323420478,6.107969659757315,0.442814950531595
2011,URBAN,-149.01161193847656,6.444496154785156,-149.66253748515004,6.6331351540095005,0.6777084471515219
2012,URBAN,-149.01182556152344,6.907586097717285,-149.2060769938751,7.283806976862767,0.42340969388485483
2013,URBAN,-149.01205444335938,7.36942195892334,-149.2648814842574,7.975453732209875,0.6566551780364388
2014,URBAN,-149.01229858398438,7.83066987991333,-149.14803904038084,7.913089926517686,0.15880344953742043
2015,URBAN,-149.01254272460938,8.291512489318848,-149.04466839937865,8.10480547667611,0.18945069952195048
2016,URBAN,-149.01278686523438,8.752645492553711,-148.93573185682368,8.884426413057401,0.1526554464471291
2017,URBAN,-149.01303100585938,9.214110374450684,-148.79826565143594,9.171770771147038,0.2188990622833581
2018,URBAN,-149.01327514648438,9.67634105682373,-148.30173204355296,9.533811857736826,0.7256777245593399
2019,URBAN,-149.01351928710938,10.139080047607422,-148.54473179194784,9.828142590064099,0.5625333928962197
2020,URBAN,-149.01376342773438,10.602476119995117,-148.76778779742375,10.591252622731513,0.24623155280657108
2021,URBAN,-149.01400756835938,11.066065788269043,-149.1463181703205,11.634391861122955,0.583524310099304
2022,URBAN,-149.01429748535156,11.529891967773438,-149.4167358074642,12.10463033213289,0.7016272447471008
2023,URBAN,-149.0145721435547,11.993492126464844,-148.8880941628658,12.55362206557576,0.5742318593456294
2024,URBAN,-149.01480102539062,12.456992149353027,-149.32032839558892,12.954034717990945,0.5834366195041778
2025,URBAN,-149.01502990722656,12.920053482055664,-149.48080650886018,13.350543976189282,0.634247513332746
2026,URBAN,-149.01527404785156,13.382951736450195,-149.4978313107833,13.403807135845065,0.4830077221868206
2027,URBAN,-149.01551818847656,13.845470428466797,-149.3721284943439,13.914308944863652,0.36319368330207014
2028,URBAN,-149.01580810546875,14.307981491088867,-149.1326919545776,14.19307369538987,0.16390739975640214
2029,URBAN,-149.01611328125,14.770316123962402,-149.28723101159835,14.75197683328268,0.27173728726819313
2030,URBAN,-149.0164031982422,15.232832908630371,-148.8748369570327,14.878956580263493,0.3811423046955111
2031,URBAN,-149.01669311523438,15.695334434509277,-149.05617679815657,15.555084439131633,0.14570182710086277
2032,URBAN,-149.01693725585938,16.15811538696289,-149.27441461244308,15.78028711525347,0.4572185386183073
2033,URBAN,-149.01718139648438,16.620901107788086,-149.27201932616984,16.773465737980384,0.29701571808927324
2034,URBAN,-149.01742553710938,17.083932876586914,-149.40881096856074,17.169059509719563,0.40053601538547634
2035,URBAN,-149.01766967773438,17.546897888183594,-149.677499931069,17.566959712492043,0.6601351679847308
2036,URBAN,-149.01791381835938,18.010009765625,-149.69454792156986,18.19603993961161,0.7017413592349753
2037,URBAN,-149.01815795898438,18.47296142578125,-149.22467726398816,18.509997626113197,0.20981397349622039
2038,URBAN,-149.01840209960938,18.935991287231445,-149.10171233874095,19.11703423113704,0.19929160414368974
2039,URBAN,-149.01864624023438,19.398815155029297,-149.02748543205533,20.014186701456605,0.6154350261923549
2040,URBAN,-149.01889038085938,19.861705780029297,-148.7418751259251,20.187390591201854,0.42756057780717205
2041,URBAN,-149.01913452148438,20.324413299560547,-148.76628551956938,20.3102229812895,0.253246881327378
2042,URBAN,-149.01937866210938,20.7872257232666,-148.91713273858556,20.114220765466246,0.6807274800543127
2043,URBAN,-149.01962280273438,21.249902725219727,-148.82656687548499,20.713599240435624,0.5699929989374378
2044,URBAN,-149.01986694335938,21.71272087097168,-148.84164996628746,20.886604252681284,0.8451212681812058
2045,URBAN,-149.02011108398438,22.175439834594727,-148.99221416205344,21.673194629198445,0.5030193680135722
2046,URBAN,-149.02035522460938,22.638322830200195,-149.5001863329326,22.073861235366454,0.7408473422756843
2047,URBAN,-149.02059936523438,23.10110092163086,-149.4324775222994,23.174361452122614,0.4183428278280977
2048,URBAN,-149.02084350585938,23.564043045043945,-149.6967898954062,23.838294622488302,0.7294638094327253
2049,URBAN,-149.02108764648438,24.026859283447266,-149.78610378502117,24.2512384518684,0.7972425624884225
2050,URBAN,-149.02133178710938,24.489810943603516,-149.26275587291653,24.477277721267757,0.24174919000885495
2051,URBAN,-149.02157592773438,24.952619552612305,-149.10434802456643,24.92103956071367,0.0885918500895744
2052,URBAN,-149.02182006835938,25.41554832458496,-148.96542929343929,25.516275727750763,0.11543798874120345
2053,URBAN,-149.02206420898438,25.878326416015625,-148.84215291527693,26.271903164183332,0.43274788307021705
2054,URBAN,-149.0222625732422,26.341230392456055,-148.8724407132301,26.82323485842465,0.5047523104961009
2055,URBAN,-149.0224609375,26.803983688354492,-149.05671268609723,27.022235339771164,0.22092298573953836
2056,URBAN,-149.02273559570312,27.266868591308594,-149.2939091787064,27.627922465707716,0.451547353372214
2057,URBAN,-149.02297973632812,27.729616165161133,-149.3305817441607,27.940689353911793,0.37305614353874544
2058,URBAN,-149.02322387695312,28.192506790161133,-149.23155911046192,28.361583558887563,0.26831049782692684
2059,URBAN,-149.02346801757812,28.65526580810547,-149.22997201599009,29.08106754844485,0.47323463888030487
2060,URBAN,-149.02371215820312,29.118167877197266,-149.33884780306568,29.9212348289278,0.8626859240909811
2061,URBAN,-149.02395629882812,29.580942153930664,-149.2732836211543,29.960899511398353,0.4544575966491979
2062,URBAN,-149.02420043945312,30.04385757446289,-149.54122194172396,29.880327860945584,0.5422667249734622
2063,URBAN,-149.02444458007812,30.50663948059082,-149.54276279372135,30.507312031474246,0.5183186499818391
2064,URBAN,-149.02468872070312,30.96955680847168,-149.1453110018097,30.999211579283198,0.12421408990623557
2065,URBAN,-149.02493286132812,31.432334899902344,-148.83348754197948,31.215114552259628,0.2895444520803792
2066,URBAN,-149.02517700195312,31.895248413085938,-148.69731426650844,31.399585168429866,0.5942861477405096
2067,URBAN,-149.02542114257812,32.3580207824707,-148.46900006266839,31.894119531057267,0.7244368773267085
2068,URBAN,-149.02566528320312,32.8209228515625,-148.52917365266384,32.17300388672723,0.8162738046689743
2069,URBAN,-149.02587890625,33.28369140625,-148.83330172652487,32.942723000893764,0.3915934417250384
2070,URBAN,-149.02609252929688,33.74658966064453,-148.72802365628428,33.806275443281876,0.30398593011524666
2071,URBAN,-149.02633666992188,34.209354400634766,-148.85853453874515,34.26410605321076,0.17650863629651184
2072,URBAN,-149.02658081054688,34.67225646972656,-148.99500800344208,34.508883899668994,0.16639542901081011
2073,URBAN,-149.02687072753906,35.13502502441406,-148.94571992746535,34.94400428883623,0.20754366714814304
2074,URBAN,-149.02713012695312,35.59793472290039,-148.90108179890152,35.58521978749986,0.12668800490514454
2075,URBAN,-149.02737426757812,36.06070327758789,-149.02736056897822,36.28858175371766,0.2278784765415034
2076,URBAN,-149.02761840820312,36.523616790771484,-149.15498189534082,36.85741013194209,0.3572666405721513
2077,URBAN,-149.02786254882812,36.98638916015625,-148.90325143821653,37.2837812514216,0.3224437700360086
2078,URBAN,-149.02810668945312,37.44929885864258,-148.97021050236967,38.2694267566967,0.8221689228166432
2079,URBAN,-149.02835083007812,37.912071228027344,-148.8001802958337,38.942506865218014,1.0553953738243902
2080,URBAN,-149.02859497070312,38.37498092651367,-148.90398218501696,39.09282836969475,0.7285830755913002
2081,URBAN,-149.02883911132812,38.83774948120117,-149.20401321151613,39.05185799091581,0.2766377040623728
2082,URBAN,-149.02908325195312,39.3006591796875,-149.0980892170548,39.43511276143875,0.15112772368216598
2083,URBAN,-149.02932739257812,39.763427734375,-149.2576620425551,39.670373548181466,0.24656803107509137
2084,URBAN,-149.02957153320312,40.22633743286133,-149.31895924813156,40.19364680516519,0.29122830681558154
2085,URBAN,-149.02981567382812,40.68910598754883,-149.1104261220741,40.59928533476962,0.12068883143067032
2086,URBAN,-149.03005981445312,41.15201187133789,-149.32830665825674,41.411482018764936,0.3953175144673303
2087,URBAN,-149.03030395507812,41.61478042602539,-149.52932049433454,41.723882595126064,0.5108040619982603
2088,URBAN,-149.03054809570312,42.07768630981445,-149.41853114576242,41.974654200137394,0.4014305204612814
2089,URBAN,-149.03079223632812,42.54045486450195,-148.9780165475599,42.798413442180816,0.2633019200899679
2090,URBAN,-149.03103637695312,43.00335693359375,-148.80121466279127,43.428023898217155,0.48286649411897625
2091,URBAN,-149.03128051757812,43.46613311767578,-148.7959975535791,43.71527003016132,0.3426766322803387
2092,URBAN,-149.03152465820312,43.929039001464844,-148.85516025321655,44.215994959841936,0.3368206130782126
2093,URBAN,-149.03176879882812,44.39181137084961,-148.77308048397526,44.673910845565096,0.38275286788757945
2094,URBAN,-149.03201293945312,44.85471725463867,-149.42206032758025,44.99268029553604,0.41372788839821345
2095,URBAN,-149.03225708007812,45.31748580932617,-149.3452949122951,45.6270909429687,0.4402817543084236
2096,URBAN,-149.03250122070312,45.78038787841797,-149.13654874935864,45.93205025391283,0.18392216930012356
2097,URBAN,-149.03274536132812,46.24315643310547,-149.19832461207974,46.36560552370683,0.2059375343849897
2098,URBAN,-149.03298950195312,46.70606231689453,-149.2140826355302,46.983049085560545,0.33093261103251864
2099,URBAN,-149.03323364257812,47.16883087158203,-149.00561066210253,47.82952476483038,0.6612710863375304
2100,URBAN,-149.03347778320312,47.631736755371094,-149.0764768516137,48.26910087313141,0.6388129135299007
2101,URBAN,-149.03372192382812,48.094505310058594,-149.37650650039757,48.466685023291305,0.5059832061203962
2102,URBAN,-149.03396606445312,48.557411193847656,-149.2926897228918,48.723907782962435,0.3076671019507032
2103,URBAN,-149.03421020507812,49.020179748535156,-149.26944363214318,49.19595485603787,0.29365226650983234
2104,URBAN,-149.03445434570312,49.48308563232422,-148.46982342713915,49.54079693819496,0.5675726112346398
2105,URBAN,-149.03469848632812,49.94585418701172,-148.3359845049046,50.40446945936138,0.8357805907468093
2106,URBAN,-149.03494262695312,50.40876007080078,-148.4534987854827,50.6352259841836,0.6239901847851369
2107,URBAN,-149.03518676757812,50.87152862548828,-148.30537878445978,50.92921515518979,0.7320843038423065
2108,URBAN,-149.03543090820312,51.33443069458008,-148.49597168748014,51.56557746857686,0.5868944385084723
2109,URBAN,-149.03567504882812,51.79719924926758,-148.52030993596367,51.546899696771284,0.572931990324891
2110,URBAN,-149.03591918945312,52.26010513305664,-148.18531933874354,52.036483261221775,0.8795037507538542
2111,URBAN,-149.03616333007812,52.72287368774414,-147.99766750811528,52.74531394618948,1.0387382429820176
2112,URBAN,-149.03640747070312,53.1857795715332,-148.06465763344676,53.18836767840341,0.9717532837633993
2113,URBAN,-149.03665161132812,53.6485481262207,-148.2706737227748,53.79215647604314,0.7793237349723989
2114,URBAN,-149.03689575195312,54.111454010009766,-148.648265227909,54.14540311153285,0.39011053012323327
2115,URBAN,-149.03713989257812,54.574222564697266,-148.7247981277898,54.924869882388634,0.4695859020831431
2116,URBAN,-149.03738403320312,55.03712844848633,-148.31264428617698,55.39530049588325,0.8084150644662851
2117,URBAN,-149.03762817382812,55.49989700317383,-148.71271264121836,55.23591391418903,0.4186372828607658
2118,URBAN,-149.03787231445312,55.96280288696289,-148.72792090909002,55.51348538971894,0.5458535398952139
